날짜,종가,오픈,고가,저가,거래량,변동 %
2016-11-23,855.92 ,858.76,860.61,852.84,-,-0.18%
2016-11-22,857.45 ,847.84,859.88,847.84,-,1.19%
2016-11-21,847.40 ,844.51,849.05,842.78,-,0.34%
2016-11-18,844.53 ,844.95,847.97,841.79,-,-0.31%
2016-11-17,847.19 ,846.46,849.63,844.64,-,0.00%
2016-11-16,847.15 ,842.41,848.61,842.16,-,0.67%
2016-11-15,841.49 ,839.55,844.36,838.93,-,0.30%
2016-11-14,838.96 ,849.31,850.33,837.12,-,-1.19%
2016-11-11,849.10 ,871.77,872.24,846.56,-,-3.03%
2016-11-10,875.63 ,881.05,893.7,871.75,-,-0.51%
2016-11-09,880.15 ,905.2,907.47,873.09,-,-2.47%
2016-11-08,902.45 ,895.78,905.9,895.49,-,0.86%
2016-11-07,894.77 ,881.98,895.99,881.98,-,1.66%
2016-11-04,880.12 ,884.15,884.78,879.46,-,-0.54%
2016-11-03,884.93 ,890.92,892.2,884.38,-,-0.59%
2016-11-02,890.21 ,900.82,900.82,890.21,-,-1.37%
2016-11-01,902.58 ,904.25,908.71,899.33,-,-0.28%
2016-10-31,905.09 ,901.58,905.09,899.89,-,0.18%
2016-10-28,903.50 ,904.7,905.39,900.35,-,-0.20%
2016-10-27,905.31 ,909.39,909.62,903.64,-,-0.58%
2016-10-26,910.58 ,919.01,919.2,908.34,-,-0.84%
2016-10-25,918.25 ,917.53,920.24,916.15,-,-0.02%
2016-10-24,918.40 ,911.38,919.79,910.14,-,0.79%
2016-10-21,911.24 ,913.39,913.44,908.33,-,-0.23%
2016-10-20,913.38 ,914.38,916.7,911.88,-,0.00%
2016-10-19,913.35 ,909.95,914.59,909.64,-,0.53%
2016-10-18,908.55 ,894.83,910.54,894.71,-,1.55%
2016-10-17,894.71 ,895.33,895.72,891.17,-,-0.26%
2016-10-14,897.03 ,893.07,899.69,892.41,-,0.72%
2016-10-13,890.65 ,902.21,902.35,888.2,-,-1.34%
2016-10-12,902.74 ,904.45,905.27,900.82,-,-0.31%
2016-10-11,905.57 ,917.61,919.53,903.64,-,-1.43%
2016-10-10,918.68 ,914.73,919.45,914.28,-,0.42%
2016-10-07,914.81 ,916.99,917.87,912.46,-,-0.24%
2016-10-06,917.04 ,915.83,919.87,914.64,-,0.19%
2016-10-05,915.26 ,911.65,916.07,910.55,-,-0.04%
2016-10-04,915.61 ,912.47,916.26,911.27,-,0.44%
2016-10-03,911.61 ,904.01,912.38,904.01,-,0.90%
2016-09-30,903.46 ,911.23,911.23,901.55,-,-1.09%
2016-09-29,913.39 ,914.9,920.04,910.27,-,0.13%
2016-09-28,912.19 ,912.29,914.96,909.9,-,0.12%
2016-09-27,911.13 ,904.84,913.21,902.71,-,0.62%
2016-09-26,905.49 ,916.16,916.54,904.37,-,-1.31%
2016-09-23,917.50 ,920.65,920.96,915.72,-,-0.37%
2016-09-22,920.92 ,911.1,923.43,911.1,-,1.69%
2016-09-21,905.65 ,898.91,911.47,897.85,-,0.76%
2016-09-20,898.82 ,897.41,899.75,896.5,-,0.13%
2016-09-19,897.68 ,885.69,899.72,885.69,-,1.38%
2016-09-16,885.45 ,889.24,890.88,884.38,-,-0.40%
2016-09-15,888.98 ,884.17,889.26,882.71,-,0.43%
2016-09-14,885.14 ,883.27,886.76,882.06,-,-0.10%
2016-09-13,886.01 ,892.94,897.01,882.04,-,-0.38%
2016-09-12,889.41 ,903.34,903.34,884.07,-,-2.19%
2016-09-09,909.32 ,923.5,923.5,906.32,-,-1.94%
2016-09-08,927.29 ,926.31,929.08,923.79,-,0.13%
2016-09-07,926.04 ,927.62,929.99,925.53,-,0.28%
2016-09-06,923.45 ,910.21,927.28,910.03,-,1.52%
2016-09-05,909.60 ,900.15,911.59,900.15,-,1.11%
2016-09-02,899.61 ,892.37,901.85,892.13,-,0.96%
2016-09-01,891.08 ,893.1,893.23,889.03,-,-0.29%
2016-08-31,893.68 ,899.16,899.37,892.23,-,-0.58%
2016-08-30,898.92 ,897.98,901.92,897.51,-,0.33%
2016-08-29,895.97 ,895.91,897.6,893.17,-,-0.60%
2016-08-26,901.39 ,898.48,905,894.85,-,0.37%
2016-08-25,898.10 ,896.53,899.97,895.99,-,0.15%
2016-08-24,896.75 ,901.79,901.84,895.81,-,-1.08%
2016-08-23,906.50 ,904.72,908.17,901.42,-,0.25%
2016-08-22,904.22 ,910.04,910.08,903.43,-,-0.67%
2016-08-19,910.34 ,915.37,917.34,908.06,-,-0.66%
2016-08-18,916.40 ,910.63,917.75,910.43,-,0.74%
2016-08-17,909.67 ,914.31,914.67,905.78,-,-0.65%
2016-08-16,915.60 ,915.8,919.43,914.25,-,-0.03%
2016-08-15,915.86 ,908.73,917.2,908.25,-,0.64%
2016-08-12,910.08 ,907.27,911.31,907.16,-,0.27%
2016-08-11,907.60 ,903.13,907.6,899.43,-,0.51%
2016-08-10,902.99 ,900.58,905.71,900.51,-,0.36%
2016-08-09,899.79 ,896.23,901.69,895.56,-,0.48%
2016-08-08,895.53 ,886.09,896.43,886.09,-,1.13%
2016-08-05,885.52 ,877.98,886.54,877.93,-,1.08%
2016-08-04,876.04 ,870.23,878.18,870.23,-,0.91%
2016-08-03,868.18 ,875.77,875.77,865.38,-,-0.98%
2016-08-02,876.77 ,882.41,882.41,875.16,-,-0.65%
2016-08-01,882.55 ,874.56,885.34,874.56,-,1.04%
2016-07-29,873.47 ,875.67,876.78,869.63,-,-0.23%
2016-07-28,875.52 ,875.97,877.02,873.62,-,0.17%
2016-07-27,874.05 ,871.32,876.15,871.11,-,0.38%
2016-07-26,870.72 ,868.07,873.11,866.6,-,0.19%
2016-07-25,869.10 ,869.55,871.93,867.16,-,-0.02%
2016-07-22,869.30 ,870.58,870.58,867.26,-,-0.21%
2016-07-21,871.17 ,869.59,872.4,869.28,-,0.05%
2016-07-20,870.76 ,867.76,870.76,865.36,-,0.30%
2016-07-19,868.12 ,871.06,871.06,866.03,-,-0.23%
2016-07-18,870.13 ,867.03,871.38,865.82,-,0.26%
2016-07-15,867.84 ,866.27,870.49,865.58,-,0.22%
2016-07-14,865.93 ,857.2,867.65,856.06,-,1.12%
2016-07-13,856.36 ,855.05,858.57,853.96,-,0.27%
2016-07-12,854.08 ,845.66,856.23,845.66,-,0.87%
2016-07-11,846.73 ,831.79,846.73,831.79,-,2.16%
2016-07-08,828.84 ,825.77,831.51,822.76,-,0.22%
2016-07-07,826.99 ,821.49,829.4,821.14,-,0.95%
2016-07-06,819.19 ,830.63,830.63,817.24,-,-1.50%
2016-07-05,831.68 ,841.65,842.18,830.38,-,-1.39%
2016-07-04,843.42 ,838.78,844.8,838.3,-,0.50%
2016-07-01,839.25 ,833.54,840.18,833.54,-,0.62%
2016-06-30,834.10 ,823.55,834.33,823.45,-,1.49%
2016-06-29,821.82 ,807.61,823.33,807.11,-,2.06%
2016-06-28,805.24 ,794.25,807.52,792.31,-,1.34%
2016-06-27,794.56 ,803.17,804.35,792.99,-,-1.40%
2016-06-24,805.87 ,837.79,838.19,801.69,-,-3.54%
2016-06-23,835.43 ,830.5,838.5,829.07,-,0.74%
2016-06-22,829.33 ,825.42,832.32,823.23,-,0.48%
2016-06-21,825.35 ,820.54,826.45,820.08,-,0.51%
2016-06-20,821.17 ,808.63,822.55,808.63,-,1.85%
2016-06-17,806.22 ,801.62,807.54,801.62,-,0.81%
2016-06-16,799.78 ,809.33,809.49,794.96,-,-1.04%
2016-06-15,808.19 ,802.91,810.3,799.31,-,0.64%
2016-06-14,803.06 ,808.45,809.02,801.62,-,-0.79%
2016-06-13,809.46 ,821.01,821.01,807.57,-,-1.74%
2016-06-10,823.82 ,836.57,836.57,821.1,-,-1.58%
2016-06-09,837.03 ,843.5,844.5,835.87,-,-0.64%
2016-06-08,842.38 ,838.25,844.28,837.03,-,0.78%
2016-06-07,835.90 ,826.64,838.36,826.54,-,1.54%
2016-06-06,823.26 ,821.04,826.65,820.15,-,0.87%
2016-06-03,816.18 ,809.69,821.22,809.18,-,0.85%
2016-06-02,809.34 ,807.41,809.97,806.75,-,0.26%
2016-06-01,807.22 ,807.41,810.33,805.3,-,-0.03%
2016-05-31,807.45 ,807.35,812.25,806.82,-,-0.03%
2016-05-30,807.66 ,807.52,808.57,804.56,-,-0.08%
2016-05-27,808.29 ,804.09,809.6,803.56,-,0.67%
2016-05-26,802.93 ,800.7,805.31,799.41,-,0.41%
2016-05-25,799.68 ,788.69,802.77,788.69,-,1.48%
2016-05-24,787.99 ,788.95,789.11,783.3,-,-0.12%
2016-05-23,788.90 ,786.1,792.61,785.97,-,0.46%
2016-05-20,785.26 ,783.65,787.96,783.21,-,0.44%
2016-05-19,781.84 ,791.5,791.5,780.68,-,-1.56%
2016-05-18,794.22 ,801.18,801.18,790.51,-,-0.93%
2016-05-17,801.64 ,797.92,804.38,797.73,-,0.53%
2016-05-16,797.43 ,793.84,799.62,793.16,-,0.17%
2016-05-13,796.07 ,805.65,805.76,794.42,-,-1.32%
2016-05-12,806.68 ,808.42,809.03,803.89,-,-0.16%
2016-05-11,807.97 ,807.22,809.86,804.69,-,0.13%
2016-05-10,806.91 ,799.37,807.17,796.98,-,0.75%
2016-05-09,800.91 ,804.68,807.2,796.16,-,-0.55%
2016-05-06,805.34 ,807.46,807.63,800.3,-,-0.51%
2016-05-05,809.46 ,811,811.83,807.23,-,-0.50%
2016-05-04,813.52 ,819.09,819.14,810.6,-,-0.92%
2016-05-03,821.09 ,836.83,837.14,818.77,-,-1.73%
2016-05-02,835.57 ,839.24,839.5,834.66,-,-0.55%
2016-04-29,840.19 ,844.31,844.31,837.4,-,-0.46%
2016-04-28,844.06 ,845.15,846.76,840.97,-,0.11%
2016-04-27,843.17 ,843.93,844.71,840.81,-,0.06%
2016-04-26,842.63 ,838.68,843.86,835.51,-,0.41%
2016-04-25,839.20 ,844.13,844.25,838.24,-,-0.71%
2016-04-22,845.21 ,851.49,851.52,843.48,-,-0.99%
2016-04-21,853.69 ,850.83,855.78,849.89,-,0.50%
2016-04-20,849.45 ,854.54,855.38,845.62,-,-0.38%
2016-04-19,852.73 ,844.88,855.47,844.41,-,1.07%
2016-04-18,843.68 ,844.7,845.84,838.54,-,-0.36%
2016-04-15,846.70 ,846.13,847.65,844.85,-,0.15%
2016-04-14,845.45 ,845.1,848.33,844.16,-,0.15%
2016-04-13,844.15 ,833.05,845.25,833.03,-,1.60%
2016-04-12,830.88 ,825.13,832.67,824.57,-,0.83%
2016-04-11,824.01 ,817.18,826.91,814.34,-,0.88%
2016-04-08,816.82 ,807.84,818.32,804.11,-,0.93%
2016-04-07,809.29 ,811.37,813.4,806.88,-,0.03%
2016-04-06,809.03 ,811.87,812.99,807.09,-,-0.48%
2016-04-05,812.97 ,824.63,824.63,810.5,-,-1.67%
2016-04-04,826.78 ,827.57,829.99,824.79,-,0.07%
2016-04-01,826.19 ,835.49,835.64,821.68,-,-1.27%
2016-03-31,836.80 ,834.66,838.53,831.46,-,0.34%
2016-03-30,833.98 ,819.14,836.62,819.14,-,2.35%
2016-03-29,814.83 ,814.53,819.27,812.12,-,0.22%
2016-03-28,813.04 ,812.88,814.5,811.4,-,0.09%
2016-03-25,812.32 ,814.14,814.82,812.05,-,-0.16%
2016-03-24,813.61 ,820.04,820.04,811.29,-,-0.99%
2016-03-23,821.71 ,830.33,831.05,819.8,-,-1.06%
2016-03-22,830.51 ,828.89,830.78,825.95,-,0.17%
2016-03-21,829.06 ,826.1,829.65,823.53,-,0.28%
2016-03-18,826.75 ,820.26,827.58,819.15,-,1.21%
2016-03-17,816.90 ,798.11,820.76,798.11,-,3.25%
2016-03-16,791.18 ,789.23,798.08,787.25,-,0.06%
2016-03-15,790.68 ,803.29,803.66,788.71,-,-1.59%
2016-03-14,803.45 ,803.12,808.65,802.58,-,0.32%
2016-03-11,800.91 ,791.03,803.2,790.6,-,1.29%
2016-03-10,790.74 ,789.13,794.86,787.62,-,0.39%
2016-03-09,787.69 ,787.99,790.24,781.99,-,-0.05%
2016-03-08,788.09 ,795.92,795.92,787.39,-,-0.89%
2016-03-07,795.18 ,792.96,796.97,792.16,-,0.53%
2016-03-04,790.97 ,781.42,794.24,780.58,-,1.38%
2016-03-03,780.19 ,770.42,781.54,770.42,-,1.44%
2016-03-02,769.10 ,756.11,770.2,756.11,-,2.15%
2016-03-01,752.92 ,738.96,755.61,738.96,-,1.70%
2016-02-29,740.33 ,738.2,740.82,733.86,-,0.04%
2016-02-26,740.02 ,736.41,743.96,736.22,-,0.64%
2016-02-25,735.35 ,737.92,739.03,733.72,-,-0.16%
2016-02-24,736.53 ,744.47,744.81,732.69,-,-1.11%
2016-02-23,744.76 ,751.1,751.64,744.36,-,-0.62%
2016-02-22,749.42 ,741.55,751.11,740.64,-,1.14%
2016-02-19,740.98 ,744.64,744.64,739.19,-,-0.70%
2016-02-18,746.24 ,736.97,747.22,736.97,-,1.42%
2016-02-17,735.78 ,730.58,737.96,726.69,-,0.60%
2016-02-16,731.40 ,726.28,733.92,726.28,-,0.62%
2016-02-15,726.86 ,713.51,726.86,712.24,-,2.20%
2016-02-12,711.24 ,713,713.42,707.54,-,-0.25%
2016-02-11,713.04 ,731.09,731.09,711.73,-,-2.40%
2016-02-10,730.58 ,729.84,733.62,728.93,-,0.10%
2016-02-09,729.88 ,732.19,732.2,728.11,-,-0.58%
2016-02-08,734.13 ,738.03,739.77,732.1,-,-0.74%
2016-02-05,739.61 ,741.04,745.45,738.33,-,0.01%
2016-02-04,739.55 ,727.19,744.36,727.19,-,2.48%
2016-02-03,721.65 ,726.24,727.33,717.77,-,-0.97%
2016-02-02,728.71 ,742.41,742.41,726.97,-,-1.89%
2016-02-01,742.74 ,742.38,744.17,739.29,-,0.05%
2016-01-29,742.37 ,722.43,742.37,720.89,-,2.79%
2016-01-28,722.23 ,714.25,724.89,712.59,-,0.87%
2016-01-27,715.98 ,709.84,717.62,709.84,-,1.08%
2016-01-26,708.33 ,714.68,714.68,703.97,-,-1.08%
2016-01-25,716.08 ,712.39,720.23,712.31,-,0.76%
2016-01-22,710.66 ,691.21,712.44,691.21,-,3.22%
2016-01-21,688.52 ,694.44,699.13,686.74,-,-0.61%
2016-01-20,692.76 ,713.58,713.58,689.68,-,-3.03%
2016-01-19,714.37 ,703,716.95,701.95,-,1.56%
2016-01-18,703.41 ,707.2,708.44,703.1,-,-0.82%
2016-01-15,709.19 ,724.45,725.69,706.1,-,-1.93%
2016-01-14,723.15 ,726.77,726.77,717.95,-,-0.88%
2016-01-13,729.56 ,723.47,733.3,723.47,-,0.88%
2016-01-12,723.21 ,723.69,726.91,719.36,-,-0.02%
2016-01-11,723.36 ,735.52,735.52,722.15,-,-2.26%
2016-01-08,740.07 ,737.76,744.04,736.77,-,0.16%
2016-01-07,738.86 ,758.87,759.15,737.88,-,-2.76%
2016-01-06,759.81 ,767.9,768.11,758.88,-,-1.13%
2016-01-05,768.46 ,767.57,771.67,765.18,-,0.09%
2016-01-04,767.77 ,792.78,792.78,766.51,-,-3.33%
2016-01-01,794.21 ,794.02,794.34,793.85,-,0.01%
2015-12-31,794.14 ,790.65,794.14,790.5,-,0.34%
2015-12-30,791.47 ,799.59,800.8,790.79,-,-1.03%
2015-12-29,799.69 ,800.45,800.68,798.29,-,-0.08%
2015-12-28,800.32 ,804.11,804.6,799.49,-,-0.49%
2015-12-25,804.29 ,803.99,804.8,803.99,-,0.03%
2015-12-24,804.06 ,803.59,806.51,803.49,-,0.12%
2015-12-23,803.13 ,795.47,803.5,795.07,-,1.07%
2015-12-22,794.61 ,791.21,795.88,790.55,-,0.40%
2015-12-21,791.43 ,788.65,793.22,786.84,-,0.22%
2015-12-18,789.71 ,797.1,797.1,788.48,-,-1.11%
2015-12-17,798.59 ,792.64,800.3,791.47,-,1.04%
2015-12-16,790.34 ,781.34,793.43,781.34,-,1.40%
2015-12-15,779.41 ,772.04,781.69,772.04,-,1.06%
2015-12-14,771.22 ,773.18,775.11,765.93,-,-0.30%
2015-12-11,773.56 ,787.99,788.62,771.8,-,-1.96%
2015-12-10,789.02 ,792.97,795.01,787.54,-,-0.78%
2015-12-09,795.23 ,794.4,796.99,790.52,-,-0.03%
2015-12-08,795.46 ,806.36,807.13,793.36,-,-1.53%
2015-12-07,807.79 ,811.63,813.92,806.19,-,-0.55%
2015-12-04,812.27 ,820.9,820.9,808.88,-,-0.85%
2015-12-03,819.25 ,821.63,822.33,817.62,-,-0.31%
2015-12-02,821.78 ,825.85,826.94,821.12,-,-0.45%
2015-12-01,825.48 ,815.11,826.18,815.11,-,1.37%
2015-11-30,814.30 ,823.59,823.59,814.3,-,-1.46%
2015-11-27,826.36 ,837.92,838.31,823.34,-,-1.40%
2015-11-26,838.09 ,836.95,841.42,836.95,-,0.23%
2015-11-25,836.15 ,840.31,841.56,835.81,-,-0.38%
2015-11-24,839.30 ,840.59,842,837.34,-,-0.22%
2015-11-23,841.11 ,843.55,844.43,839.46,-,-0.28%
2015-11-20,843.48 ,837.54,844.73,836.55,-,0.76%
2015-11-19,837.14 ,824.82,838.55,824.82,-,1.74%
2015-11-18,822.84 ,824.18,825.53,821.05,-,-0.15%
2015-11-17,824.09 ,815.54,825.03,815.54,-,1.32%
2015-11-16,813.38 ,817.89,817.92,811.17,-,-0.94%
2015-11-13,821.12 ,833.22,833.22,819.35,-,-1.51%
2015-11-12,833.74 ,834.93,837.81,832.29,-,0.04%
2015-11-11,833.38 ,833.84,835.38,831.9,-,0.00%
2015-11-10,833.39 ,842.86,842.86,831.43,-,-1.21%
2015-11-09,843.57 ,850.92,851.21,842.18,-,-1.04%
2015-11-06,852.47 ,864.24,864.7,849.18,-,-1.35%
2015-11-05,864.14 ,866.92,867.55,862.85,-,-0.46%
2015-11-04,868.16 ,861.99,872.78,861.91,-,0.86%
2015-11-03,860.77 ,850.49,862.21,850.49,-,1.24%
2015-11-02,850.23 ,848.37,850.44,845.76,-,0.28%
2015-10-30,847.84 ,846.51,849.8,845.36,-,0.20%
2015-10-29,846.14 ,855.78,859.21,845.39,-,-1.65%
2015-10-28,860.30 ,861.58,861.62,854.97,-,-0.28%
2015-10-27,862.71 ,867.17,867.17,860.58,-,-0.57%
2015-10-26,867.65 ,866.33,870.53,866.1,-,-0.10%
2015-10-23,868.56 ,860.28,870.86,860.28,-,1.21%
2015-10-22,858.17 ,857.69,860.71,854.29,-,-0.11%
2015-10-21,859.10 ,863.67,865.05,856.71,-,-0.62%
2015-10-20,864.47 ,864.65,865.67,862.67,-,-0.32%
2015-10-19,867.25 ,864.17,868.34,861.84,-,0.23%
2015-10-16,865.28 ,868.56,869.1,863.97,-,0.06%
2015-10-15,864.73 ,853.03,868.35,852.72,-,1.80%
2015-10-14,849.40 ,852.13,853.89,847.75,-,-0.57%
2015-10-13,854.29 ,864.52,864.52,852.08,-,-1.26%
2015-10-12,865.23 ,860.76,867,859.95,-,0.69%
2015-10-09,859.32 ,852.91,862.68,852.9,-,1.29%
2015-10-08,848.37 ,850.14,852.07,844.68,-,-0.28%
2015-10-07,850.78 ,831.42,853.75,830.44,-,2.67%
2015-10-06,828.68 ,823.87,830.77,822.92,-,0.90%
2015-10-05,821.26 ,807.11,824.06,807.11,-,2.13%
2015-10-02,804.10 ,796.25,806.61,794.6,-,0.81%
2015-10-01,797.61 ,792.51,799.58,792.25,-,0.70%
2015-09-30,792.05 ,775.72,792.37,774.95,-,2.02%
2015-09-29,776.35 ,778.82,778.82,769.72,-,-0.67%
2015-09-28,781.57 ,788.51,788.62,779.11,-,-0.96%
2015-09-25,789.15 ,786.81,792.96,783.18,-,0.44%
2015-09-24,785.68 ,789.43,792.17,781.95,-,-0.77%
2015-09-23,791.79 ,806.57,806.57,789.36,-,-2.03%
2015-09-22,808.23 ,815.3,819.28,804.87,-,-0.91%
2015-09-21,815.63 ,826.3,826.3,814.33,-,-1.71%
2015-09-18,829.86 ,828.01,833.59,826.28,-,0.29%
2015-09-17,827.50 ,824.57,832.66,823.99,-,0.58%
2015-09-16,822.71 ,808.33,823.95,808.33,-,1.97%
2015-09-15,806.78 ,808.96,809.84,805.52,-,-0.11%
2015-09-14,807.66 ,804.24,809.05,801.13,-,0.64%
2015-09-11,802.49 ,807.02,810.74,802.49,-,-0.21%
2015-09-10,804.16 ,807.1,808,798.69,-,-0.66%
2015-09-09,809.51 ,792.22,813.8,792.22,-,2.40%
2015-09-08,790.57 ,778.16,792.38,777.14,-,1.59%
2015-09-07,778.18 ,785.37,788.76,777.61,-,-1.32%
2015-09-04,788.59 ,801.78,803.49,785.34,-,-1.61%
2015-09-03,801.48 ,797.37,802.26,796.55,-,0.60%
2015-09-02,796.68 ,798.36,803.33,792.16,-,-0.55%
2015-09-01,801.11 ,819.12,820.11,798.86,-,-2.15%
2015-08-31,818.73 ,819.26,820.69,813.23,-,-0.19%
2015-08-28,820.25 ,815.21,823.87,815.21,-,0.88%
2015-08-27,813.08 ,789.21,814.9,789.03,-,3.27%
2015-08-26,787.30 ,786.07,795.57,782.47,-,-0.16%
2015-08-25,788.54 ,771.17,793.27,769.36,-,2.17%
2015-08-24,771.77 ,807.17,807.25,762.71,-,-5.00%
2015-08-21,812.38 ,828.42,828.42,811.3,-,-2.16%
2015-08-20,830.28 ,840.79,841.03,827.75,-,-1.22%
2015-08-19,840.51 ,848.05,848.96,838.99,-,-0.90%
2015-08-18,848.12 ,853.53,857.18,846.16,-,-0.77%
2015-08-17,854.71 ,861.74,862.31,852.84,-,-1.06%
2015-08-14,863.83 ,864.2,865.19,861.49,-,-0.11%
2015-08-13,864.80 ,863.82,868.87,863.28,-,0.36%
2015-08-12,861.71 ,877.86,878.08,861.71,-,-1.89%
2015-08-11,878.27 ,890.23,894.78,875.92,-,-1.06%
2015-08-10,887.70 ,884.79,889.85,880.62,-,0.30%
2015-08-07,885.07 ,885.55,888.05,883.58,-,0.02%
2015-08-06,884.93 ,892.03,892.63,884.67,-,-0.79%
2015-08-05,891.95 ,891.61,894.21,889.33,-,-0.13%
2015-08-04,893.11 ,889.03,894.31,887.31,-,0.25%
2015-08-03,890.85 ,900.07,900.07,888.71,-,-1.20%
2015-07-31,901.68 ,893.84,903.25,892.55,-,0.85%
2015-07-30,894.07 ,899.39,902.75,892.08,-,-0.67%
2015-07-29,900.12 ,893.64,901.15,893.43,-,1.00%
2015-07-28,891.24 ,891.49,898.17,888,-,-0.15%
2015-07-27,892.60 ,908.93,909.37,891.68,-,-1.96%
2015-07-24,910.40 ,922.75,922.85,908.44,-,-1.42%
2015-07-23,923.56 ,929.91,930.06,922.78,-,-0.81%
2015-07-22,931.14 ,940.21,940.41,929.28,-,-0.92%
2015-07-21,939.81 ,934.47,941.56,933.81,-,0.47%
2015-07-20,935.45 ,941.31,943.16,933.29,-,-0.66%
2015-07-17,941.68 ,941.63,945.61,940.78,-,0.00%
2015-07-16,941.69 ,937.03,942.97,933.7,-,0.40%
2015-07-15,937.98 ,940.99,943.1,936.1,-,-0.30%
2015-07-14,940.83 ,943.07,943.44,937.06,-,-0.23%
2015-07-13,943.01 ,933.13,943.39,931.24,-,1.09%
2015-07-10,932.85 ,920.22,933.54,919.76,-,1.42%
2015-07-09,919.78 ,904.09,921.27,898.94,-,1.68%
2015-07-08,904.57 ,930.65,931,900.05,-,-2.76%
2015-07-07,930.25 ,943.86,946.71,926.25,-,-1.40%
2015-07-06,943.44 ,961.89,963.52,938.67,-,-2.16%
2015-07-03,964.31 ,972.07,972.79,963.68,-,-0.74%
2015-07-02,971.47 ,969.88,972.97,966.79,-,-0.05%
2015-07-01,971.91 ,971.74,976,969.62,-,-0.03%
2015-06-30,972.25 ,960.87,972.25,959.35,-,1.34%
2015-06-29,959.42 ,978.01,978.01,956.96,-,-2.16%
2015-06-26,980.63 ,987.35,988.14,978.07,-,-0.76%
2015-06-25,988.18 ,992.57,993.34,987.41,-,-0.52%
2015-06-24,993.31 ,991.56,995.15,990.07,-,0.27%
2015-06-23,990.67 ,987.38,993.35,986.89,-,0.34%
2015-06-22,987.30 ,976.06,987.69,976.06,-,1.31%
2015-06-19,974.56 ,978.14,982.54,974.56,-,-0.31%
2015-06-18,977.61 ,973.4,979.49,973.4,-,0.85%
2015-06-17,969.40 ,966.45,973.66,965.88,-,0.42%
2015-06-16,965.34 ,970.21,970.53,962.51,-,-0.53%
2015-06-15,970.51 ,979.53,979.53,969.57,-,-0.91%
2015-06-12,979.46 ,979.21,982.88,978.47,-,0.27%
2015-06-11,976.78 ,977.77,981.66,974.47,-,-0.11%
2015-06-10,977.85 ,971.97,978.9,971.44,-,0.70%
2015-06-09,971.09 ,978.97,980.08,969.68,-,-0.61%
2015-06-08,977.09 ,979.63,980.4,976.12,-,-0.51%
2015-06-05,982.14 ,986.33,987.27,977.6,-,-0.60%
2015-06-04,988.05 ,995.18,997.65,985.08,-,-0.78%
2015-06-03,995.83 ,"1,001.64","1,003.67",994.28,-,-0.40%
2015-06-02,999.87 ,"1,001.69","1,002.00",993.69,-,-0.31%
2015-06-01,1002.93 ,"1,003.26","1,006.64",998.44,-,-0.13%
2015-05-29,1004.22 ,"1,010.26","1,012.35","1,003.38",-,-0.53%
2015-05-28,1009.52 ,"1,021.04","1,023.67","1,007.78",-,-0.94%
2015-05-27,1019.09 ,"1,023.69","1,024.14","1,015.32",-,-0.72%
2015-05-26,1026.45 ,"1,032.02","1,038.45","1,024.60",-,-0.86%
2015-05-25,1035.33 ,"1,035.12","1,035.33","1,030.36",-,-0.22%
2015-05-22,1037.62 ,"1,032.95","1,041.45","1,032.76",-,0.48%
2015-05-21,1032.70 ,"1,037.53","1,037.73","1,030.94",-,-0.33%
2015-05-20,1036.10 ,"1,040.22","1,040.92","1,035.99",-,-0.46%
2015-05-19,1040.89 ,"1,039.86","1,045.73","1,039.21",-,-0.01%
2015-05-18,1040.95 ,"1,043.45","1,043.49","1,038.73",-,-0.23%
2015-05-15,1043.40 ,"1,037.74","1,044.05","1,033.65",-,0.73%
2015-05-14,1035.80 ,"1,033.92","1,037.71","1,031.84",-,0.19%
2015-05-13,1033.88 ,"1,030.23","1,038.02","1,029.77",-,0.47%
2015-05-12,1029.03 ,"1,033.74","1,034.14","1,026.74",-,-0.67%
2015-05-11,1036.02 ,"1,037.47","1,041.14","1,033.41",-,0.10%
2015-05-08,1034.94 ,"1,024.78","1,035.97","1,024.24",-,0.98%
2015-05-07,1024.91 ,"1,038.74","1,039.29","1,023.61",-,-1.49%
2015-05-06,1040.44 ,"1,047.24","1,048.57","1,038.37",-,-0.71%
2015-05-05,1047.93 ,"1,047.56","1,048.78","1,040.03",-,-0.03%
2015-05-04,1048.20 ,"1,044.08","1,049.20","1,044.05",-,0.21%
2015-05-01,1045.99 ,"1,047.28","1,047.74","1,043.24",-,-0.17%
2015-04-30,1047.78 ,"1,057.51","1,058.49","1,045.06",-,-1.11%
2015-04-29,1059.51 ,"1,067.27","1,067.48","1,057.08",-,-0.70%
2015-04-28,1067.01 ,"1,067.56","1,068.37","1,060.92",-,0.13%
2015-04-27,1065.62 ,"1,062.78","1,069.13","1,061.86",-,0.48%
2015-04-24,1060.50 ,"1,055.99","1,062.53","1,052.33",-,0.63%
2015-04-23,1053.91 ,"1,048.34","1,056.22","1,047.45",-,0.60%
2015-04-22,1047.61 ,"1,041.79","1,048.81","1,041.60",-,0.52%
2015-04-21,1042.21 ,"1,032.62","1,042.43","1,031.34",-,0.82%
2015-04-20,1033.77 ,"1,042.53","1,044.48","1,031.88",-,-0.85%
2015-04-17,1042.68 ,"1,054.82","1,056.77","1,042.60",-,-0.91%
2015-04-16,1052.25 ,"1,041.59","1,055.80","1,041.59",-,1.48%
2015-04-15,1036.87 ,"1,037.47","1,041.04","1,032.64",-,0.01%
