날짜,종가,오픈,고가,저가,거래량,변동 %
2019-04-11,2182.4,"2,189.73","2,192.30","2,174.20",62.45M,-0.21%
2019-04-10,2187,"2,167.50","2,187.48","2,164.81",53.90M,0.41%
2019-04-09,2178,"2,176.14","2,187.07","2,167.36",47.39M,0.12%
2019-04-08,2175.4,"2,185.60","2,185.60","2,165.34",47.55M,-0.08%
2019-04-05,2177.1,"2,171.83","2,184.22","2,171.10",45.74M,0.19%
2019-04-04,2172.9,"2,166.04","2,185.27","2,164.61",55.70M,0.18%
2019-04-03,2169.1,"2,140.60","2,169.05","2,135.08",69.59M,1.42%
2019-04-02,2138.6,"2,137.18","2,144.20","2,133.41",49.82M,0.57%
2019-04-01,2126.4,"2,112.32","2,131.09","2,112.32",51.59M,1.40%
2019-03-29,2097.1,"2,096.74","2,100.87","2,081.58",60.07M,0.43%
2019-03-28,2088,"2,086.37","2,095.81","2,078.42",47.24M,-0.78%
2019-03-27,2104.4,"2,101.04","2,110.99","2,084.82",48.32M,-0.10%
2019-03-26,2106.4,"2,114.58","2,115.00","2,102.04",48.80M,-0.05%
2019-03-25,2107.5,"2,119.47","2,120.01","2,105.43",53.24M,-2.03%
2019-03-22,2151.1,"2,156.47","2,160.34","2,143.24",91.82M,0.35%
2019-03-21,2143.7,"2,130.86","2,157.59","2,129.43",73.53M,1.10%
2019-03-20,2120.3,"2,111.42","2,120.92","2,092.75",44.62M,0.05%
2019-03-19,2119.2,"2,121.64","2,122.32","2,109.09",38.85M,0.00%
2019-03-18,2119.2,"2,122.04","2,125.71","2,111.91",43.07M,-0.01%
2019-03-15,2119.4,"2,092.46","2,123.02","2,091.96",87.67M,1.20%
2019-03-14,2094.2,"2,095.87","2,100.56","2,080.10",71.07M,0.19%
2019-03-13,2090.2,"2,098.25","2,099.30","2,074.94",43.92M,-0.70%
2019-03-12,2105,"2,102.56","2,110.99","2,099.05",45.07M,0.98%
2019-03-11,2084.6,"2,088.64","2,094.55","2,076.92",46.11M,0.08%
2019-03-08,2082.8,"2,100.67","2,106.96","2,082.80",50.11M,-1.45%
2019-03-07,2113.6,"2,115.24","2,129.45","2,103.21",52.99M,-0.30%
2019-03-06,2119.9,"2,120.92","2,122.41","2,111.49",51.69M,-0.19%
2019-03-05,2123.8,"2,131.85","2,135.21","2,117.44",53.70M,-0.76%
2019-03-04,2140,"2,170.61","2,174.17","2,137.46",72.14M,-0.56%
2019-02-28,2152.1,"2,182.85","2,184.73","2,152.14",90.27M,-1.66%
2019-02-27,2188.4,"2,189.83","2,194.10","2,184.04",51.41M,0.28%
2019-02-26,2182.3,"2,187.14","2,192.15","2,175.80",52.18M,-0.41%
2019-02-25,2191.3,"2,199.77","2,200.63","2,182.10",50.41M,0.09%
2019-02-22,2189.4,"2,177.61","2,189.37","2,171.55",50.51M,0.09%
2019-02-21,2187.3,"2,178.50","2,193.32","2,168.57",62.87M,0.03%
2019-02-20,2186.6,"2,171.04","2,192.09","2,169.72",65.19M,1.33%
2019-02-19,2157.9,"2,161.97","2,167.23","2,144.90",40.09M,-0.39%
2019-02-18,2166.5,"2,165.06","2,175.71","2,157.17",51.74M,0.66%
2019-02-15,2152.3,"2,172.65","2,172.65","2,143.19",55.82M,-1.73%
2019-02-14,2190.3,"2,155.74","2,190.29","2,145.99",80.95M,1.35%
2019-02-13,2161.1,"2,162.84","2,166.76","2,154.81",64.31M,0.41%
2019-02-12,2152.2,"2,138.44","2,156.79","2,133.12",65.09M,0.63%
2019-02-11,2138.6,"2,134.81","2,139.14","2,122.15",56.15M,0.23%
2019-02-08,2133.7,"2,152.64","2,152.77","2,129.57",61.11M,-1.54%
2019-02-07,2167.1,"2,182.42","2,183.17","2,163.18",65.46M,-0.11%
2019-02-01,2169.4,"2,179.21","2,190.03","2,166.84",69.79M,-0.02%
2019-01-31,2169.8,"2,192.84","2,193.22","2,169.79",106.23M,-0.28%
2019-01-30,2175.9,"2,146.48","2,175.90","2,141.57",89.33M,1.28%
2019-01-29,2148.5,"2,131.95","2,148.45","2,121.83",71.00M,0.58%
2019-01-28,2136.2,"2,143.50","2,149.90","2,127.26",70.93M,-0.03%
2019-01-25,2136.7,"2,103.31","2,136.71","2,102.11",75.32M,1.88%
2019-01-24,2097.3,"2,076.59","2,097.30","2,074.18",66.54M,1.12%
2019-01-23,2074.1,"2,055.50","2,079.57","2,052.97",54.41M,0.38%
2019-01-22,2066.4,"2,076.28","2,079.87","2,056.48",49.41M,-0.47%
2019-01-21,2076.1,"2,082.72","2,084.15","2,062.02",60.27M,0.05%
2019-01-18,2075,"2,068.38","2,075.87","2,065.47",52.79M,0.71%
2019-01-17,2060.3,"2,055.94","2,068.23","2,051.35",56.98M,0.35%
2019-01-16,2053.1,"2,042.32","2,053.46","2,035.23",51.05M,0.52%
2019-01-15,2042.5,"2,006.91","2,042.54","2,004.78",56.86M,1.99%
2019-01-14,2002.6,"2,012.98","2,016.27","1,996.75",50.53M,-0.88%
2019-01-11,2020.3,"2,015.38","2,023.31","2,008.10",55.76M,0.65%
2019-01-10,2007.3,"2,007.75","2,016.14","1,999.77",68.77M,0.04%
2019-01-09,2006.5,"1,970.76","2,009.26","1,970.48",67.61M,2.33%
2019-01-08,1960.8,"1,972.05","1,982.76","1,958.76",58.78M,-0.76%
2019-01-07,1975.8,"1,971.45","1,986.45","1,968.92",67.38M,1.47%
2019-01-04,1947.3,"1,930.99","1,948.69","1,924.01",66.56M,0.79%
2019-01-03,1932.1,"1,949.62","1,954.42","1,929.38",62.94M,-0.96%
2019-01-02,1950.9,"1,989.37","1,992.76","1,945.04",49.82M,-1.42%
2018-12-28,1979.1,"1,976.79","1,985.58","1,974.23",44.15M,0.53%
2018-12-27,1968.7,"1,978.32","1,978.77","1,963.00",58.66M,-0.29%
2018-12-26,1974.5,"1,973.95","1,985.25","1,962.69",65.71M,-1.23%
2018-12-24,1999.1,"1,990.69","2,003.47","1,986.40",42.29M,-0.18%
2018-12-21,2002.7,"1,991.00","2,002.68","1,987.20",66.05M,0.10%
2018-12-20,2000.7,"2,003.73","2,012.41","1,989.28",59.22M,-1.02%
2018-12-19,2021.4,"2,010.17","2,022.94","2,005.19",57.57M,0.86%
2018-12-18,2004.3,"1,998.18","2,016.21","1,995.15",65.37M,-0.43%
2018-12-17,2012.9,"2,007.66","2,020.02","2,004.68",51.86M,0.31%
2018-12-14,2006.7,"2,040.40","2,040.40","1,998.40",75.89M,-1.54%
2018-12-13,2038.2,"2,037.59","2,051.50","2,031.07",113.41M,0.27%
2018-12-12,2032.7,"2,014.48","2,035.72","2,011.81",60.94M,1.40%
2018-12-11,2004.8,"2,013.45","2,014.13","1,998.97",52.42M,-0.24%
2018-12-10,2009.5,"2,004.21","2,014.22","1,996.29",57.04M,-1.09%
2018-12-07,2031.7,"2,036.10","2,041.18","2,022.82",48.27M,0.44%
2018-12-06,2022.9,"2,045.10","2,045.29","2,019.14",64.72M,-1.63%
2018-12-05,2056.3,"2,041.34","2,062.87","2,041.20",53.68M,-0.68%
2018-12-04,2070.3,"2,084.06","2,088.63","2,060.93",61.20M,-1.09%
2018-12-03,2093.2,"2,089.53","2,099.42","2,074.45",61.33M,1.80%
2018-11-30,2056.2,"2,082.96","2,090.56","2,053.12",103.86M,-1.15%
2018-11-29,2080.3,"2,102.45","2,105.66","2,074.44",59.65M,0.28%
2018-11-28,2074.4,"2,067.68","2,075.15","2,057.92",57.23M,0.50%
2018-11-27,2064.1,"2,053.87","2,066.36","2,041.88",51.72M,0.92%
2018-11-26,2045.2,"2,019.25","2,045.45","2,019.25",51.60M,1.25%
2018-11-23,2020,"2,032.04","2,035.20","2,008.15",35.09M,-0.49%
2018-11-22,2030,"2,034.59","2,039.87","2,025.39",44.78M,-0.14%
2018-11-21,2032.8,"2,017.10","2,034.46","2,009.31",57.36M,-0.59%
2018-11-20,2044.9,"2,037.36","2,052.46","2,037.36",58.72M,-1.08%
2018-11-19,2067.2,"2,066.70","2,081.74","2,056.81",51.56M,0.12%
2018-11-16,2064.7,"2,076.07","2,079.78","2,060.19",54.65M,-0.01%
2018-11-15,2064.9,"2,038.33","2,066.01","2,036.66",51.54M,0.92%
2018-11-14,2046,"2,051.30","2,055.03","2,037.58",62.30M,-0.32%
2018-11-13,2052.6,"2,033.20","2,053.95","2,014.75",66.10M,-0.75%
2018-11-12,2068.1,"2,044.75","2,073.00","2,044.75",55.90M,0.11%
2018-11-09,2065.8,"2,072.18","2,082.14","2,062.27",59.54M,-0.27%
2018-11-08,2071.3,"2,094.68","2,105.24","2,071.01",70.22M,0.48%
2018-11-07,2061.5,"2,064.29","2,081.22","2,057.06",80.17M,-0.23%
2018-11-06,2066.2,"2,062.44","2,068.86","2,043.28",57.23M,0.48%
2018-11-05,2056.3,"2,056.23","2,058.16","2,030.17",58.72M,-0.89%
2018-11-02,2074.8,"2,026.65","2,075.90","2,023.88",81.41M,3.63%
2018-11-01,2002.1,"2,015.97","2,031.88","2,000.86",76.58M,-0.42%
2018-10-31,2010.7,"2,007.62","2,010.67","1,987.76",79.75M,0.62%
2018-10-30,1998.4,"1,974.26","2,016.06","1,974.26",82.81M,0.82%
2018-10-29,1982.1,"1,998.85","2,016.78","1,979.52",78.16M,-0.79%
2018-10-26,1997.9,"2,028.13","2,028.13","1,979.26",81.87M,-1.38%
2018-10-25,2025.7,"2,008.03","2,029.06","1,998.75",93.75M,-1.73%
2018-10-24,2061.3,"2,082.06","2,083.00","2,056.01",70.54M,-0.48%
2018-10-23,2071.2,"2,106.00","2,106.70","2,057.82",63.67M,-2.41%
2018-10-22,2122.3,"2,101.24","2,126.26","2,096.95",42.41M,0.32%
2018-10-19,2115.5,"2,087.75","2,118.42","2,079.40",52.08M,0.43%
2018-10-18,2106.4,"2,115.04","2,124.69","2,105.57",50.61M,-0.91%
2018-10-17,2125.8,"2,124.98","2,139.93","2,118.65",52.72M,1.17%
2018-10-16,2101.2,"2,116.56","2,122.08","2,095.56",43.81M,-0.16%
2018-10-15,2104.5,"2,113.72","2,116.79","2,099.21",51.42M,-0.80%
2018-10-12,2121.4,"2,094.16","2,136.08","2,092.00",74.24M,1.55%
2018-10-11,2089,"2,137.95","2,145.58","2,089.02",102.64M,-4.37%
2018-10-10,2184.4,"2,199.09","2,200.22","2,177.20",81.83M,-0.53%
2018-10-08,2196.1,"2,195.75","2,213.51","2,195.15",49.33M,-0.42%
2018-10-05,2205.4,"2,205.56","2,215.20","2,191.60",63.54M,-0.09%
2018-10-04,2207.3,"2,243.17","2,243.17","2,203.96",76.07M,-1.69%
2018-10-02,2245.3,"2,274.29","2,279.23","2,244.44",58.05M,-1.24%
2018-10-01,2273.6,"2,284.00","2,287.14","2,266.60",51.82M,-0.11%
2018-09-28,2276,"2,291.70","2,292.40","2,270.93",78.23M,-0.74%
2018-09-27,2293,"2,268.27","2,292.96","2,268.27",82.26M,0.63%
2018-09-21,2278.5,"2,270.71","2,278.52","2,263.64",88.26M,0.56%
2018-09-20,2265.9,"2,251.96","2,276.36","2,249.28",67.39M,0.90%
2018-09-19,2245.8,"2,251.88","2,251.88","2,236.07",59.00M,0.28%
2018-09-18,2239.5,"2,215.29","2,242.57","2,215.08",53.61M,0.33%
2018-09-17,2232.2,"2,242.55","2,243.43","2,223.65",42.44M,-0.67%
2018-09-14,2247.3,"2,230.44","2,247.70","2,229.81",59.20M,1.76%
2018-09-13,2208.4,"2,209.05","2,216.30","2,203.95",73.06M,0.00%
2018-09-12,2208.4,"2,211.74","2,215.58","2,197.94",57.70M,-0.07%
2018-09-11,2209.9,"2,218.18","2,228.33","2,202.84",53.27M,-0.49%
2018-09-10,2220.8,"2,212.00","2,224.05","2,210.98",52.83M,0.21%
2018-09-07,2216.1,"2,211.55","2,223.82","2,200.32",65.52M,-0.62%
2018-09-06,2229.9,"2,228.61","2,241.11","2,223.52",52.20M,-0.23%
2018-09-05,2235.1,"2,258.05","2,261.07","2,231.42",52.16M,-1.36%
2018-09-04,2266.1,"2,257.62","2,269.02","2,251.85",40.14M,0.46%
2018-09-03,2255.7,"2,269.06","2,269.73","2,250.75",42.00M,-0.92%
2018-08-31,2276.6,"2,247.98","2,276.62","2,245.00",78.05M,0.72%
2018-08-30,2260.4,"2,262.16","2,274.68","2,253.80",52.56M,0.04%
2018-08-29,2259.5,"2,253.76","2,260.33","2,247.73",53.22M,0.28%
2018-08-28,2253.2,"2,265.78","2,267.00","2,248.55",54.14M,0.07%
2018-08-27,2251.6,"2,246.04","2,255.16","2,239.74",49.62M,0.51%
2018-08-24,2240.2,"2,222.41","2,242.60","2,217.91",44.69M,0.41%
2018-08-23,2231,"2,230.01","2,231.46","2,216.09",45.96M,0.46%
2018-08-22,2220.8,"2,214.95","2,226.51","2,211.41",56.82M,0.46%
2018-08-21,2210.7,"2,182.86","2,214.29","2,179.06",54.38M,1.23%
2018-08-20,2183.8,"2,193.64","2,202.17","2,180.06",47.61M,-0.06%
2018-08-17,2185,"2,185.71","2,191.20","2,179.80",42.10M,0.08%
2018-08-16,2183.3,"2,173.14","2,189.76","2,161.80",62.12M,-1.03%
2018-08-14,2206.1,"2,198.82","2,210.73","2,195.43",51.81M,0.38%
2018-08-13,2197.8,"2,206.51","2,213.21","2,183.91",60.09M,-1.25%
2018-08-10,2225.7,"2,244.83","2,246.19","2,221.20",64.79M,-1.41%
2018-08-09,2257.6,"2,256.36","2,257.58","2,243.77",63.71M,0.07%
2018-08-08,2256.1,"2,261.72","2,265.31","2,252.65",54.68M,0.05%
2018-08-07,2254.9,"2,243.26","2,256.49","2,233.32",52.01M,0.72%
2018-08-06,2238.7,"2,243.21","2,254.17","2,235.78",49.47M,-0.13%
2018-08-03,2241.5,"2,233.58","2,243.29","2,226.87",44.56M,0.65%
2018-08-02,2227.1,"2,263.03","2,264.86","2,222.16",49.98M,-1.74%
2018-08-01,2266.6,"2,264.22","2,274.66","2,261.59",46.97M,0.40%
2018-07-31,2257.6,"2,254.20","2,259.97","2,247.81",45.47M,0.03%
2018-07-30,2256.8,"2,255.31","2,262.44","2,247.91",39.40M,-0.20%
2018-07-27,2261.4,"2,256.72","2,261.71","2,249.25",45.76M,0.28%
2018-07-26,2255.1,"2,248.36","2,264.16","2,240.31",60.08M,0.73%
2018-07-25,2238.7,"2,248.16","2,257.11","2,234.24",56.30M,-0.27%
2018-07-24,2244.7,"2,242.36","2,249.27","2,229.52",61.94M,0.19%
2018-07-23,2240.4,"2,257.64","2,257.64","2,234.24",62.63M,-0.85%
2018-07-20,2259.5,"2,250.22","2,263.66","2,237.56",55.19M,0.36%
2018-07-19,2251.5,"2,263.97","2,265.80","2,248.64",58.05M,-0.13%
2018-07-18,2254.5,"2,272.76","2,282.20","2,251.19",53.49M,0.01%
2018-07-17,2254.3,"2,258.30","2,264.12","2,245.73",57.27M,-0.16%
2018-07-16,2257.9,"2,267.65","2,274.80","2,256.19",46.54M,-0.40%
2018-07-13,2267.1,"2,245.14","2,269.78","2,245.14",63.40M,1.48%
2018-07-12,2234.1,"2,237.90","2,250.93","2,229.45",65.02M,-0.02%
2018-07-11,2234.6,"2,230.13","2,240.89","2,214.93",64.52M,-0.61%
2018-07-10,2248.3,"2,255.19","2,261.53","2,245.22",53.97M,0.36%
2018-07-09,2240.3,"2,228.37","2,250.87","2,219.41",53.79M,0.86%
2018-07-06,2221.1,"2,216.67","2,234.04","2,201.03",68.94M,0.33%
2018-07-05,2213.9,"2,215.66","2,227.43","2,201.04",42.79M,-0.14%
2018-07-04,2217,"2,228.85","2,236.74","2,214.67",46.03M,-0.41%
2018-07-03,2226.2,"2,236.92","2,238.05","2,208.52",57.63M,0.19%
2018-07-02,2222.1,"2,268.17","2,274.98","2,222.08",62.45M,-2.18%
2018-06-29,2271.6,"2,268.25","2,276.21","2,244.83",63.49M,0.49%
2018-06-28,2260.6,"2,272.97","2,279.57","2,256.48",64.08M,-1.40%
2018-06-27,2292.6,"2,294.32","2,308.06","2,288.75",70.78M,-0.06%
2018-06-26,2294.1,"2,274.20","2,302.29","2,269.15",63.99M,-0.17%
2018-06-25,2297.9,"2,295.79","2,302.92","2,279.43",56.70M,-0.21%
2018-06-22,2302.7,"2,264.74","2,303.02","2,264.05",61.49M,0.91%
2018-06-21,2281.9,"2,304.75","2,311.68","2,281.93",68.62M,-0.93%
2018-06-20,2303.4,"2,296.99","2,316.42","2,287.95",70.62M,0.86%
2018-06-19,2283.8,"2,308.30","2,314.24","2,278.96",80.38M,-1.18%
2018-06-18,2311.1,"2,334.77","2,335.92","2,299.27",83.15M,-1.03%
2018-06-15,2335.3,"2,363.80","2,364.56","2,335.25",84.32M,-0.81%
2018-06-14,2354.4,"2,380.48","2,380.77","2,353.42",98.70M,-1.74%
2018-06-12,2396,"2,402.87","2,406.42","2,391.94",74.42M,-0.12%
2018-06-11,2398.8,"2,384.99","2,399.83","2,375.93",60.93M,0.64%
2018-06-08,2383.5,"2,396.43","2,400.09","2,379.96",67.94M,-0.83%
2018-06-07,2403.4,"2,407.53","2,416.26","2,397.87",69.58M,0.57%
2018-06-05,2389.6,"2,384.27","2,391.44","2,367.59",56.76M,0.33%
2018-06-04,2381.8,"2,372.34","2,386.12","2,368.51",63.57M,0.49%
2018-06-01,2370.1,"2,344.03","2,376.89","2,343.01",65.35M,0.81%
2018-05-31,2351.1,"2,360.77","2,362.27","2,343.14",158.07M,0.52%
2018-05-30,2339,"2,381.79","2,385.55","2,330.77",92.98M,-2.32%
2018-05-29,2394.6,"2,413.13","2,419.08","2,394.45",67.99M,-0.86%
2018-05-28,2415.5,"2,415.25","2,425.35","2,411.86",96.10M,0.04%
2018-05-25,2414.5,"2,393.92","2,420.42","2,392.58",79.90M,0.38%
2018-05-24,2405.3,"2,415.56","2,419.68","2,397.43",54.94M,-0.24%
2018-05-23,2411.2,"2,395.84","2,416.91","2,392.68",81.42M,0.82%
2018-05-21,2391.7,"2,386.48","2,399.11","2,369.27",50.20M,0.35%
2018-05-18,2383.2,"2,386.05","2,388.21","2,377.71",50.69M,0.27%
2018-05-17,2376.9,"2,401.36","2,403.39","2,376.86",63.25M,-0.55%
2018-05-16,2390,"2,372.11","2,394.45","2,372.07",76.72M,0.48%
2018-05-15,2378.5,"2,400.22","2,404.35","2,375.72",78.40M,-0.89%
2018-05-14,2399.9,"2,412.16","2,415.74","2,394.46",86.01M,-0.43%
2018-05-11,2410.1,"2,409.62","2,422.25","2,408.03",71.59M,0.27%
2018-05-10,2403.6,"2,398.54","2,404.42","2,387.27",80.76M,0.89%
2018-05-09,2382.3,"2,395.82","2,396.53","2,369.92",76.57M,-0.57%
2018-05-08,2395.9,"2,408.93","2,423.58","2,388.80",96.62M,-0.19%
2018-05-04,2400.3,"2,433.72","2,435.52","2,400.34",110.29M,-1.34%
2018-05-03,2433,"2,448.25","2,449.19","2,433.00",56.30M,-0.51%
2018-05-02,2445.4,"2,455.88","2,457.49","2,441.37",84.63M,-0.45%
2018-04-30,2456.3,"2,445.86","2,456.33","2,443.37",77.39M,0.75%
2018-04-27,2438.1,"2,442.34","2,453.37","2,428.07",58.76M,0.93%
2018-04-26,2415.7,"2,395.82","2,423.14","2,391.38",62.18M,1.35%
2018-04-25,2383.5,"2,374.43","2,385.60","2,367.83",53.60M,-0.53%
2018-04-24,2396.2,"2,416.03","2,416.31","2,385.73",61.28M,-0.72%
2018-04-23,2413.6,"2,406.57","2,414.66","2,401.12",66.13M,0.05%
2018-04-20,2412.5,"2,418.94","2,425.19","2,407.79",54.01M,-0.79%
2018-04-19,2431.8,"2,425.29","2,435.71","2,418.66",68.08M,0.48%
2018-04-18,2420.1,"2,403.44","2,424.25","2,403.44",57.41M,1.34%
2018-04-17,2388.1,"2,394.49","2,402.72","2,383.64",45.94M,-0.19%
2018-04-16,2392.6,"2,402.83","2,402.83","2,384.70",41.90M,0.07%
2018-04-13,2390.8,"2,388.18","2,398.81","2,383.80",53.25M,0.53%
2018-04-12,2378.1,"2,382.37","2,388.99","2,375.55",58.91M,0.15%
2018-04-11,2374.5,"2,391.65","2,395.78","2,370.92",52.16M,-0.39%
2018-04-10,2383.8,"2,373.48","2,390.75","2,350.53",57.20M,0.13%
2018-04-09,2380.7,"2,360.64","2,384.12","2,360.64",57.96M,0.62%
2018-04-06,2366.1,"2,356.73","2,371.99","2,351.50",66.36M,-0.49%
2018-04-05,2377.7,"2,361.01","2,389.72","2,355.06",45.31M,1.55%
2018-04-04,2341.5,"2,385.30","2,385.30","2,340.18",57.98M,-1.55%
2018-04-03,2378.4,"2,362.04","2,378.41","2,352.83",59.85M,-0.28%
2018-04-02,2385,"2,397.08","2,407.61","2,382.51",50.90M,-0.19%
2018-03-30,2389.6,"2,403.31","2,409.20","2,389.52",49.50M,0.16%
2018-03-29,2385.9,"2,371.09","2,391.01","2,362.00",51.88M,0.69%
2018-03-28,2369.7,"2,375.69","2,379.10","2,357.88",57.00M,-1.49%
2018-03-27,2405.5,"2,413.65","2,414.80","2,397.38",58.40M,0.40%
2018-03-26,2396,"2,374.25","2,395.95","2,358.93",53.14M,0.72%
2018-03-23,2378.8,"2,409.94","2,413.59","2,373.94",66.39M,-3.36%
2018-03-22,2461.6,"2,458.47","2,470.40","2,449.36",53.34M,0.56%
2018-03-21,2447.9,"2,453.29","2,458.01","2,447.55",43.74M,-0.08%
2018-03-20,2449.9,"2,417.76","2,449.85","2,417.66",41.04M,0.50%
2018-03-19,2437.7,"2,455.10","2,457.26","2,432.47",42.43M,-0.82%
2018-03-16,2457.9,"2,457.55","2,461.16","2,437.62",50.33M,0.05%
2018-03-15,2456.8,"2,452.50","2,462.60","2,434.74",44.75M,0.20%
2018-03-14,2452,"2,442.17","2,454.59","2,438.97",51.58M,-0.31%
2018-03-13,2459.7,"2,442.06","2,459.66","2,437.42",61.62M,0.88%
2018-03-12,2438.3,"2,444.17","2,447.79","2,431.88",58.04M,0.94%
2018-03-09,2415.6,"2,405.41","2,437.25","2,396.23",73.00M,0.83%
2018-03-08,2395.7,"2,388.11","2,395.68","2,366.16",65.44M,1.13%
2018-03-07,2368.8,"2,369.50","2,389.84","2,351.80",69.21M,0.37%
2018-03-06,2360,"2,341.78","2,361.86","2,333.11",67.06M,1.98%
2018-03-05,2314.2,"2,342.61","2,345.93","2,313.18",39.69M,-1.18%
2018-03-02,2341.8,"2,355.10","2,357.29","2,331.06",51.63M,-1.39%
2018-02-28,2374.8,"2,398.74","2,410.77","2,374.44",61.16M,-1.27%
2018-02-27,2405.2,"2,425.68","2,434.19","2,405.22",43.23M,-0.14%
2018-02-26,2408.6,"2,416.54","2,417.11","2,399.65",46.26M,0.20%
2018-02-23,2403.8,"2,381.26","2,403.79","2,381.26",45.12M,1.50%
2018-02-22,2368.4,"2,372.85","2,378.36","2,361.08",43.33M,-0.75%
2018-02-21,2386.1,"2,376.35","2,389.84","2,359.19",41.24M,0.50%
2018-02-20,2374.2,"2,392.33","2,395.59","2,369.35",31.92M,-1.22%
2018-02-19,2403.5,"2,420.62","2,423.19","2,387.88",46.26M,0.58%
2018-02-14,2389.6,"2,380.15","2,398.41","2,377.79",44.58M,1.21%
2018-02-13,2361.1,"2,353.58","2,385.34","2,346.53",61.38M,1.13%
2018-02-12,2334.8,"2,323.22","2,346.19","2,311.48",59.53M,1.24%
2018-02-09,2306.2,"2,300.25","2,320.14","2,297.50",68.87M,-2.33%
2018-02-08,2361.2,"2,357.18","2,382.48","2,350.99",75.58M,0.29%
2018-02-07,2354.3,"2,441.39","2,441.71","2,354.28",69.66M,-2.29%
2018-02-06,2409.5,"2,401.35","2,419.35","2,371.98",80.54M,-1.69%
2018-02-05,2450.9,"2,437.03","2,460.31","2,427.10",62.71M,-0.97%
2018-02-02,2475,"2,519.27","2,519.27","2,470.31",63.67M,-1.97%
2018-02-01,2524.7,"2,538.29","2,542.73","2,521.90",55.72M,-0.01%
2018-01-31,2525,"2,516.13","2,566.44","2,510.77",76.41M,0.09%
2018-01-30,2522.7,"2,548.14","2,556.83","2,522.66",64.05M,-1.48%
2018-01-29,2560.6,"2,555.72","2,569.46","2,553.38",75.91M,0.77%
2018-01-26,2541,"2,529.49","2,541.03","2,518.32",70.12M,0.36%
2018-01-25,2532,"2,507.15","2,534.79","2,506.92",77.78M,0.93%
2018-01-24,2508.6,"2,505.54","2,521.36","2,501.35",58.59M,-0.07%
2018-01-23,2510.3,"2,484.62","2,510.33","2,483.21",74.01M,1.40%
2018-01-22,2475.6,"2,496.50","2,496.50","2,463.54",54.10M,-1.11%
2018-01-19,2503.4,"2,506.92","2,512.20","2,494.32",55.70M,0.09%
2018-01-18,2501.1,"2,515.97","2,522.84","2,498.39",59.80M,0.00%
2018-01-17,2501.1,"2,501.23","2,508.19","2,491.97",62.99M,-0.20%
2018-01-16,2506.2,"2,485.05","2,509.66","2,478.92",59.70M,0.89%
2018-01-15,2484.2,"2,493.61","2,497.01","2,474.88",54.08M,0.18%
2018-01-12,2479.6,"2,484.92","2,485.86","2,458.19",69.47M,0.30%
2018-01-11,2472.1,"2,481.15","2,490.51","2,467.07",82.67M,-0.61%
2018-01-10,2487.4,"2,517.81","2,518.56","2,484.51",81.07M,-1.03%
2018-01-09,2513.2,"2,518.40","2,533.05","2,499.87",65.73M,-0.40%
2018-01-08,2523.2,"2,518.58","2,525.61","2,500.69",57.16M,0.75%
2018-01-05,2504.3,"2,481.12","2,504.42","2,479.12",62.03M,1.40%
2018-01-04,2469.8,"2,507.83","2,507.83","2,468.85",68.45M,-0.78%
2018-01-03,2489.3,"2,490.29","2,499.78","2,484.95",52.70M,0.39%
2018-01-02,2479.7,"2,479.22","2,483.75","2,467.89",45.22M,0.28%
2017-12-28,2472.7,"2,440.78","2,472.68","2,439.03",41.72M,1.42%
2017-12-27,2438,"2,422.47","2,438.00","2,412.03",47.56M,0.50%
2017-12-26,2425.8,"2,453.21","2,462.36","2,425.78",55.13M,-0.82%
2017-12-22,2445.8,"2,443.14","2,451.06","2,434.30",48.85M,0.48%
2017-12-21,2434.2,"2,482.69","2,483.05","2,434.22",45.82M,-1.92%
2017-12-20,2481.9,"2,486.93","2,495.09","2,479.86",43.99M,-0.37%
2017-12-19,2491,"2,495.91","2,509.91","2,484.31",57.07M,0.14%
2017-12-18,2487.5,"2,490.48","2,491.31","2,479.22",59.30M,0.16%
2017-12-15,2483.4,"2,495.02","2,501.65","2,476.91",65.36M,0.34%
2017-12-14,2475.1,"2,490.94","2,523.43","2,475.14",97.00M,-0.37%
2017-12-13,2484.2,"2,470.11","2,487.68","2,461.52",60.85M,0.58%
2017-12-12,2469.9,"2,478.05","2,478.44","2,464.01",56.60M,-0.28%
2017-12-11,2476.8,"2,481.57","2,483.22","2,465.26",49.12M,-0.03%
2017-12-08,2477.6,"2,475.87","2,481.93","2,465.46",68.43M,0.49%
2017-12-07,2465.5,"2,475.68","2,477.44","2,456.54",68.31M,-0.17%
2017-12-06,2469.7,"2,505.97","2,507.57","2,469.65",94.00K,-1.51%
2017-12-05,2507.5,"2,486.12","2,511.48","2,482.81",59.58K,0.19%
2017-12-04,2502.7,"2,482.16","2,502.73","2,471.67",49.71K,1.28%
2017-12-01,2471.1,"2,487.51","2,487.51","2,469.69",54.63K,-0.16%
2017-11-30,2475.1,"2,498.58","2,508.53","2,471.72",82.48K,-1.72%
2017-11-29,2518.6,"2,524.88","2,530.90","2,514.60",43.50K,-0.13%
2017-11-28,2521.9,"2,515.44","2,525.31","2,501.53",52.80K,0.46%
2017-11-27,2510.4,"2,556.64","2,559.28","2,510.44",59.39K,-1.91%
2017-11-24,2559.3,"2,553.59","2,559.34","2,546.83",42.79K,0.29%
2017-11-23,2551.9,"2,562.68","2,563.92","2,548.54",45.26K,-0.37%
2017-11-22,2561.4,"2,562.73","2,572.38","2,555.19",77.52K,0.71%
