날짜,종가,오픈,고가,저가,거래량,변동 %
2021-01-08,2753.31 ,"2,735.27","2,754.11","2,729.57",-,0.70%
2021-01-07,2734.19 ,"2,703.01","2,738.63","2,702.28",-,1.28%
2021-01-06,2699.51 ,"2,685.94","2,719.15","2,677.25",-,0.57%
2021-01-05,2684.18 ,"2,668.91","2,690.33","2,666.18",-,0.53%
2021-01-04,2670.04 ,"2,690.12","2,709.18","2,649.36",-,-0.74%
2021-01-01,2690.04 ,"2,690.04","2,690.04","2,690.04",-,0.00%
2020-12-31,2690.04 ,"2,686.27","2,690.77","2,677.61",-,0.15%
2020-12-30,2686.06 ,"2,682.66","2,693.57","2,680.36",-,0.14%
2020-12-29,2682.18 ,"2,678.81","2,699.37","2,678.81",-,0.20%
2020-12-28,2676.80 ,"2,661.20","2,680.10","2,659.77",-,0.66%
2020-12-25,2659.27 ,"2,659.40","2,660.22","2,658.97",-,0.01%
2020-12-24,2659.04 ,"2,651.75","2,659.69","2,651.61",-,0.29%
2020-12-23,2651.41 ,"2,643.74","2,661.62","2,643.21",-,0.32%
2020-12-22,2643.07 ,"2,647.63","2,648.95","2,636.53",-,-0.07%
2020-12-21,2644.97 ,"2,665.71","2,665.86","2,612.71",-,-0.80%
2020-12-18,2666.30 ,"2,675.20","2,676.01","2,654.23",-,-0.32%
2020-12-17,2674.87 ,"2,655.82","2,675.30","2,654.94",-,0.76%
2020-12-16,2654.79 ,"2,644.90","2,659.98","2,644.90",-,0.42%
2020-12-15,2643.74 ,"2,620.38","2,645.27","2,617.19",-,0.93%
2020-12-14,2619.43 ,"2,624.17","2,645.80","2,619.43",-,-0.09%
2020-12-11,2621.89 ,"2,629.67","2,631.37","2,606.81",-,-0.25%
2020-12-10,2628.58 ,"2,626.33","2,633.47","2,610.03",-,0.04%
2020-12-09,2627.53 ,"2,641.62","2,652.36","2,619.21",-,-0.55%
2020-12-08,2642.05 ,"2,634.48","2,644.48","2,627.16",-,0.23%
2020-12-07,2635.88 ,"2,639.26","2,640.18","2,629.72",-,-0.14%
2020-12-04,2639.66 ,"2,620.29","2,639.66","2,619.52",-,0.70%
2020-12-03,2621.28 ,"2,616.34","2,628.14","2,613.75",-,0.28%
2020-12-02,2613.91 ,"2,612.20","2,616.16","2,598.63",-,0.19%
2020-12-01,2609.01 ,"2,581.24","2,617.58","2,581.20",-,1.00%
2020-11-30,2583.14 ,"2,602.25","2,602.25","2,572.12",-,-0.70%
2020-11-27,2601.45 ,"2,590.59","2,603.87","2,590.02",-,0.44%
2020-11-26,2590.15 ,"2,590.31","2,593.15","2,589.34",-,0.02%
2020-11-25,2589.67 ,"2,588.84","2,593.34","2,580.30",-,0.10%
2020-11-24,2587.19 ,"2,547.84","2,590.55","2,547.84",-,1.58%
2020-11-23,2546.90 ,"2,540.07","2,557.94","2,535.94",-,0.27%
2020-11-20,2540.02 ,"2,547.75","2,551.11","2,539.97",-,-0.25%
2020-11-19,2546.31 ,"2,541.80","2,549.50","2,526.58",-,0.12%
2020-11-18,2543.36 ,"2,558.09","2,565.99","2,541.48",-,-0.59%
2020-11-17,2558.43 ,"2,563.58","2,564.80","2,545.01",-,-0.12%
2020-11-16,2561.50 ,"2,530.60","2,562.62","2,530.60",-,1.27%
2020-11-13,2529.29 ,"2,508.43","2,533.82","2,504.41",-,0.80%
2020-11-12,2509.24 ,"2,529.58","2,530.74","2,499.67",-,-0.75%
2020-11-11,2528.25 ,"2,507.09","2,532.60","2,507.07",-,0.84%
2020-11-10,2507.10 ,"2,503.49","2,512.04","2,487.55",-,0.20%
2020-11-09,2502.06 ,"2,470.47","2,546.16","2,470.47",-,1.30%
2020-11-06,2470.05 ,"2,466.90","2,475.42","2,456.46",-,0.14%
2020-11-05,2466.58 ,"2,416.53","2,474.76","2,416.53",-,2.07%
2020-11-04,2416.61 ,"2,371.55","2,436.57","2,360.67",-,2.00%
2020-11-03,2369.27 ,"2,323.46","2,377.88","2,323.36",-,2.03%
2020-11-02,2322.14 ,"2,293.39","2,332.02","2,293.39",-,1.27%
2020-10-30,2292.93 ,"2,319.66","2,320.30","2,276.24",-,-1.10%
2020-10-29,2318.44 ,"2,304.05","2,333.92","2,293.81",-,0.51%
2020-10-28,2306.65 ,"2,378.28","2,380.33","2,305.62",-,-3.15%
2020-10-27,2381.65 ,"2,388.32","2,391.82","2,379.94",-,-0.35%
2020-10-26,2390.08 ,"2,431.14","2,432.22","2,372.21",-,-1.66%
2020-10-23,2430.54 ,"2,420.97","2,433.05","2,418.15",-,0.39%
2020-10-22,2421.00 ,"2,414.29","2,423.78","2,400.07",-,0.13%
2020-10-21,2417.83 ,"2,423.71","2,435.01","2,416.51",-,-0.20%
2020-10-20,2422.71 ,"2,415.72","2,439.15","2,412.64",-,0.21%
2020-10-19,2417.69 ,"2,441.48","2,454.27","2,413.39",-,-0.92%
2020-10-16,2440.14 ,"2,435.99","2,457.68","2,433.53",-,0.17%
2020-10-15,2435.93 ,"2,452.27","2,452.82","2,414.58",-,-0.72%
2020-10-14,2453.61 ,"2,462.67","2,473.28","2,448.38",-,-0.43%
2020-10-13,2464.18 ,"2,479.03","2,479.17","2,458.45",-,-0.55%
2020-10-12,2477.92 ,"2,447.82","2,484.98","2,447.01",-,1.23%
2020-10-09,2447.76 ,"2,428.23","2,450.50","2,427.29",-,0.84%
2020-10-08,2427.36 ,"2,410.57","2,428.08","2,409.85",-,0.75%
2020-10-07,2409.39 ,"2,379.19","2,412.95","2,378.01",-,1.13%
2020-10-06,2382.57 ,"2,403.31","2,415.90","2,377.34",-,-0.87%
2020-10-05,2403.50 ,"2,362.55","2,403.50","2,362.52",-,1.74%
2020-10-02,2362.41 ,"2,380.72","2,382.07","2,346.41",-,-0.74%
2020-10-01,2380.02 ,"2,367.51","2,387.01","2,367.35",-,0.54%
2020-09-30,2367.27 ,"2,360.73","2,381.98","2,350.85",-,0.32%
2020-09-29,2359.63 ,"2,367.45","2,371.63","2,355.87",-,-0.29%
2020-09-28,2366.41 ,"2,327.95","2,371.99","2,327.79",-,1.70%
2020-09-25,2326.85 ,"2,302.97","2,331.29","2,289.77",-,1.15%
2020-09-24,2300.30 ,"2,303.37","2,318.54","2,280.83",-,-0.23%
2020-09-23,2305.57 ,"2,343.34","2,352.16","2,302.40",-,-1.61%
2020-09-22,2343.39 ,"2,329.88","2,346.04","2,321.67",-,0.60%
2020-09-21,2329.49 ,"2,366.63","2,368.13","2,300.42",-,-1.63%
2020-09-18,2367.99 ,"2,385.69","2,388.43","2,353.65",-,-0.65%
2020-09-17,2383.54 ,"2,401.54","2,401.60","2,368.72",-,-0.83%
2020-09-16,2403.50 ,"2,407.74","2,424.78","2,401.11",-,-0.19%
2020-09-15,2407.97 ,"2,394.92","2,418.55","2,393.55",-,0.48%
2020-09-14,2396.37 ,"2,369.28","2,404.50","2,369.28",-,1.19%
2020-09-11,2368.14 ,"2,365.08","2,383.34","2,352.99",-,0.01%
2020-09-10,2367.80 ,"2,395.21","2,413.49","2,360.37",-,-1.08%
2020-09-09,2393.75 ,"2,350.96","2,405.82","2,348.25",-,1.67%
2020-09-08,2354.41 ,"2,408.15","2,410.19","2,352.64",-,-2.23%
2020-09-07,2408.05 ,"2,401.09","2,408.79","2,399.96",-,0.35%
2020-09-04,2399.60 ,"2,423.92","2,433.90","2,357.31",-,-1.08%
2020-09-03,2425.78 ,"2,495.94","2,500.32","2,413.05",-,-2.74%
2020-09-02,2494.10 ,"2,466.57","2,497.61","2,465.07",-,1.09%
2020-09-01,2467.25 ,"2,453.75","2,467.25","2,448.25",-,0.48%
2020-08-31,2455.51 ,"2,458.97","2,461.35","2,450.44",-,-0.05%
2020-08-28,2456.86 ,"2,444.00","2,457.86","2,442.76",-,0.58%
2020-08-27,2442.79 ,"2,447.61","2,453.57","2,434.50",-,-0.13%
2020-08-26,2446.05 ,"2,423.60","2,447.66","2,420.34",-,0.95%
2020-08-25,2422.95 ,"2,417.60","2,425.05","2,414.40",-,0.24%
2020-08-24,2417.05 ,"2,393.08","2,417.05","2,392.26",-,1.04%
2020-08-21,2392.11 ,"2,392.91","2,394.79","2,382.35",-,0.12%
2020-08-20,2389.15 ,"2,389.82","2,393.64","2,371.46",-,-0.22%
2020-08-19,2394.47 ,"2,400.39","2,406.65","2,388.33",-,-0.20%
2020-08-18,2399.37 ,"2,394.26","2,405.86","2,388.89",-,0.23%
2020-08-17,2393.97 ,"2,384.15","2,396.20","2,381.11",-,0.41%
2020-08-14,2384.20 ,"2,389.12","2,390.16","2,379.00",-,-0.25%
2020-08-13,2390.08 ,"2,392.64","2,396.54","2,383.42",-,-0.07%
2020-08-12,2391.80 ,"2,358.36","2,394.46","2,357.01",-,1.37%
2020-08-11,2359.47 ,"2,360.61","2,382.53","2,354.91",-,-0.06%
2020-08-10,2360.87 ,"2,355.69","2,364.04","2,347.82",-,0.21%
2020-08-07,2355.97 ,"2,360.56","2,360.86","2,344.19",-,-0.17%
2020-08-06,2359.89 ,"2,355.17","2,361.81","2,343.99",-,0.17%
2020-08-05,2355.94 ,"2,339.20","2,357.69","2,337.34",-,0.82%
2020-08-04,2336.82 ,"2,327.09","2,339.32","2,323.93",-,0.55%
2020-08-03,2324.08 ,"2,304.21","2,329.36","2,301.66",-,0.83%
2020-07-31,2304.98 ,"2,307.08","2,311.56","2,279.06",-,0.04%
2020-07-30,2304.01 ,"2,321.12","2,321.60","2,278.69",-,-0.68%
2020-07-29,2319.71 ,"2,298.43","2,324.13","2,296.82",-,0.86%
2020-07-28,2299.91 ,"2,311.30","2,313.56","2,298.64",-,-0.51%
2020-07-27,2311.62 ,"2,290.64","2,311.62","2,289.95",-,0.87%
2020-07-24,2291.58 ,"2,307.94","2,309.35","2,282.51",-,-0.72%
2020-07-23,2308.12 ,"2,327.01","2,332.03","2,301.75",-,-0.84%
2020-07-22,2327.76 ,"2,322.50","2,329.00","2,314.82",-,0.27%
2020-07-21,2321.55 ,"2,313.93","2,333.64","2,313.93",-,0.37%
2020-07-20,2312.95 ,"2,295.59","2,315.91","2,290.54",-,0.83%
2020-07-17,2293.92 ,"2,286.83","2,299.23","2,283.22",-,0.22%
2020-07-16,2288.81 ,"2,298.47","2,298.47","2,279.16",-,-0.43%
2020-07-15,2298.78 ,"2,272.82","2,306.12","2,272.82",-,1.24%
2020-07-14,2270.69 ,"2,250.97","2,272.20","2,232.93",-,0.75%
2020-07-13,2253.76 ,"2,260.07","2,294.70","2,249.28",-,-0.26%
2020-07-10,2259.60 ,"2,240.02","2,259.60","2,232.56",-,0.84%
2020-07-09,2240.73 ,"2,253.46","2,260.79","2,221.54",-,-0.53%
2020-07-08,2252.64 ,"2,241.37","2,255.37","2,235.52",-,0.42%
2020-07-07,2243.17 ,"2,263.58","2,265.32","2,241.29",-,-0.93%
2020-07-06,2264.29 ,"2,226.82","2,265.66","2,226.81",-,1.70%
2020-07-03,2226.39 ,"2,229.25","2,231.32","2,224.53",-,-0.06%
2020-07-02,2227.65 ,"2,211.70","2,247.99","2,211.07",-,0.74%
2020-07-01,2211.27 ,"2,202.77","2,216.99","2,194.91",-,0.43%
2020-06-30,2201.79 ,"2,178.80","2,207.66","2,173.62",-,1.16%
2020-06-29,2176.44 ,"2,156.81","2,176.89","2,148.60",-,0.89%
2020-06-26,2157.19 ,"2,195.11","2,203.41","2,157.02",-,-1.65%
2020-06-25,2193.40 ,"2,176.85","2,194.75","2,160.47",-,0.61%
2020-06-24,2180.12 ,"2,234.47","2,235.58","2,171.19",-,-2.50%
2020-06-23,2236.04 ,"2,220.90","2,246.32","2,215.22",-,0.82%
2020-06-22,2217.82 ,"2,207.41","2,220.10","2,198.59",-,0.40%
2020-06-19,2208.97 ,"2,215.22","2,237.26","2,201.70",-,-0.30%
2020-06-18,2215.64 ,"2,218.24","2,220.16","2,203.36",-,-0.10%
2020-06-17,2217.90 ,"2,220.53","2,231.61","2,214.51",-,-0.05%
2020-06-16,2219.10 ,"2,175.76","2,238.02","2,175.76",-,2.19%
2020-06-15,2171.44 ,"2,163.37","2,179.99","2,116.44",-,0.32%
2020-06-12,2164.46 ,"2,148.23","2,196.02","2,135.87",-,0.47%
2020-06-11,2154.44 ,"2,266.86","2,267.28","2,149.94",-,-4.98%
2020-06-10,2267.36 ,"2,273.08","2,285.90","2,261.83",-,-0.35%
2020-06-09,2275.28 ,"2,289.24","2,291.59","2,266.21",-,-0.56%
2020-06-08,2288.04 ,"2,268.33","2,289.20","2,263.83",-,0.94%
2020-06-05,2266.76 ,"2,217.31","2,274.68","2,216.20",-,2.18%
2020-06-04,2218.50 ,"2,223.77","2,227.91","2,207.65",-,-0.18%
2020-06-03,2222.54 ,"2,187.95","2,226.83","2,187.95",-,1.62%
2020-06-02,2187.09 ,"2,164.68","2,187.09","2,164.55",-,1.07%
2020-06-01,2163.92 ,"2,147.96","2,166.85","2,147.63",-,0.75%
2020-05-29,2147.88 ,"2,147.81","2,149.63","2,126.32",-,-0.02%
2020-05-28,2148.33 ,"2,140.17","2,167.71","2,139.70",-,0.53%
2020-05-27,2136.90 ,"2,114.36","2,138.66","2,102.49",-,1.07%
2020-05-26,2114.27 ,"2,083.10","2,127.61","2,083.04",-,1.56%
2020-05-25,2081.83 ,"2,073.92","2,082.05","2,073.37",-,0.48%
2020-05-22,2071.90 ,"2,074.80","2,075.39","2,059.83",-,-0.11%
2020-05-21,2074.10 ,"2,091.48","2,093.14","2,068.48",-,-0.86%
2020-05-20,2092.03 ,"2,060.37","2,096.69","2,058.77",-,1.49%
2020-05-19,2061.37 ,"2,071.66","2,081.85","2,060.39",-,-0.37%
2020-05-18,2069.00 ,"2,009.06","2,077.02","2,008.37",-,3.02%
2020-05-15,2008.41 ,"2,001.32","2,008.77","1,986.80",-,0.43%
2020-05-14,1999.89 ,"1,997.23","2,000.16","1,952.89",-,0.07%
2020-05-13,1998.48 ,"2,030.87","2,032.60","1,984.49",-,-1.75%
2020-05-12,2034.06 ,"2,059.96","2,070.81","2,032.05",-,-1.29%
2020-05-11,2060.70 ,"2,060.82","2,066.39","2,045.32",-,-0.06%
2020-05-08,2061.89 ,"2,030.43","2,061.89","2,030.43",-,1.77%
2020-05-07,2026.12 ,"2,005.93","2,038.13","2,005.04",-,0.92%
2020-05-06,2007.60 ,"2,018.21","2,030.00","2,006.85",-,-0.52%
2020-05-05,2018.11 ,"1,998.17","2,032.59","1,998.17",-,1.02%
2020-05-04,1997.75 ,"2,002.13","2,002.13","1,976.01",-,-0.35%
2020-05-01,2004.79 ,"2,049.78","2,050.13","1,999.44",-,-2.34%
2020-04-30,2052.85 ,"2,072.60","2,077.74","2,043.10",-,-0.86%
2020-04-29,2070.76 ,"2,023.90","2,078.66","2,023.90",-,2.34%
2020-04-28,2023.35 ,"2,021.91","2,053.65","2,020.14",-,0.04%
2020-04-27,2022.49 ,"1,988.73","2,026.66","1,988.41",-,1.75%
2020-04-24,1987.65 ,"1,971.62","1,990.67","1,964.37",-,0.67%
2020-04-23,1974.38 ,"1,968.46","1,999.55","1,967.52",-,0.31%
2020-04-22,1968.27 ,"1,930.97","1,974.42","1,928.21",-,1.86%
2020-04-21,1932.25 ,"1,991.45","1,991.57","1,927.14",-,-3.10%
2020-04-20,1994.03 ,"2,015.56","2,016.23","1,989.25",-,-1.16%
2020-04-17,2017.51 ,"1,966.08","2,018.69","1,966.08",-,2.71%
2020-04-16,1964.33 ,"1,957.89","1,969.81","1,947.01",-,0.21%
2020-04-15,1960.20 ,"2,007.24","2,008.26","1,949.68",-,-2.32%
2020-04-14,2006.81 ,"1,958.46","2,009.73","1,957.92",-,2.56%
2020-04-13,1956.75 ,"1,970.82","1,971.84","1,936.96",-,-0.77%
2020-04-10,1971.95 ,"1,969.51","1,972.79","1,968.00",-,0.06%
2020-04-09,1970.67 ,"1,939.83","1,985.11","1,938.34",-,1.58%
2020-04-08,1940.08 ,"1,896.30","1,944.56","1,889.37",-,2.38%
2020-04-07,1895.04 ,"1,883.20","1,945.55","1,882.98",-,0.72%
2020-04-06,1881.48 ,"1,775.95","1,887.42","1,775.61",-,5.89%
2020-04-03,1776.86 ,"1,802.87","1,804.73","1,763.77",-,-1.45%
2020-04-02,1803.07 ,"1,781.33","1,810.91","1,765.26",-,1.22%
2020-04-01,1781.27 ,"1,855.09","1,856.84","1,771.13",-,-3.86%
2020-03-31,1852.73 ,"1,871.00","1,881.14","1,847.48",-,-0.95%
2020-03-30,1870.48 ,"1,829.35","1,873.55","1,818.03",-,2.37%
2020-03-27,1827.17 ,"1,876.21","1,884.92","1,811.35",-,-2.58%
2020-03-26,1875.56 ,"1,788.40","1,879.92","1,779.88",-,5.02%
2020-03-25,1785.99 ,"1,745.35","1,834.67","1,739.01",-,2.49%
2020-03-24,1742.61 ,"1,605.52","1,742.61","1,605.43",-,8.77%
2020-03-23,1602.11 ,"1,647.45","1,652.22","1,579.14",-,-2.96%
2020-03-20,1650.94 ,"1,690.04","1,729.69","1,644.91",-,-2.57%
2020-03-19,1694.45 ,"1,684.07","1,717.87","1,636.94",-,0.73%
2020-03-18,1682.25 ,"1,774.56","1,778.49","1,626.51",-,-5.11%
2020-03-17,1772.93 ,"1,702.25","1,788.52","1,683.91",-,4.12%
2020-03-16,1702.79 ,"1,885.08","1,885.45","1,699.79",-,-9.51%
2020-03-13,1881.64 ,"1,778.10","1,882.28","1,760.17",-,5.92%
2020-03-12,1776.52 ,"1,970.61","1,970.61","1,776.52",-,-9.91%
2020-03-11,1972.04 ,"2,049.04","2,054.74","1,956.02",-,-3.89%
2020-03-10,2051.96 ,"1,994.60","2,051.96","1,982.51",-,2.84%
2020-03-09,1995.22 ,"2,152.33","2,152.46","1,992.29",-,-7.17%
2020-03-06,2149.29 ,"2,194.79","2,194.79","2,116.32",-,-1.96%
2020-03-05,2192.35 ,"2,243.17","2,248.62","2,182.53",-,-2.26%
2020-03-04,2243.09 ,"2,179.29","2,243.22","2,175.99",-,2.92%
2020-03-03,2179.48 ,"2,212.99","2,249.35","2,167.64",-,-1.49%
2020-03-02,2212.38 ,"2,144.07","2,212.53","2,139.85",-,3.33%
2020-02-28,2141.12 ,"2,175.92","2,176.00","2,087.86",-,-1.66%
2020-02-27,2177.25 ,"2,258.95","2,259.07","2,177.16",-,-3.60%
2020-02-26,2258.62 ,"2,269.19","2,291.63","2,254.23",-,-0.48%
2020-02-25,2269.42 ,"2,328.51","2,330.67","2,265.53",-,-2.63%
2020-02-24,2330.75 ,"2,401.75","2,401.99","2,326.23",-,-3.00%
2020-02-21,2402.80 ,"2,419.40","2,420.58","2,398.97",-,-0.72%
2020-02-20,2420.21 ,"2,431.02","2,433.95","2,405.54",-,-0.45%
2020-02-19,2431.22 ,"2,420.85","2,433.60","2,420.18",-,0.40%
2020-02-18,2421.47 ,"2,431.13","2,431.19","2,413.78",-,-0.38%
2020-02-17,2430.69 ,"2,431.44","2,432.17","2,428.73",-,-0.03%
2020-02-14,2431.37 ,"2,429.32","2,432.25","2,425.30",-,0.06%
2020-02-13,2429.89 ,"2,433.95","2,434.49","2,420.96",-,-0.21%
2020-02-12,2434.95 ,"2,421.72","2,434.95","2,420.87",-,0.57%
2020-02-11,2421.26 ,"2,412.73","2,430.14","2,412.72",-,0.34%
2020-02-10,2413.10 ,"2,403.52","2,413.10","2,397.12",-,0.35%
2020-02-07,2404.75 ,"2,416.56","2,416.66","2,401.12",-,-0.49%
2020-02-06,2416.48 ,"2,405.10","2,417.48","2,405.09",-,0.48%
2020-02-05,2404.96 ,"2,383.61","2,406.20","2,383.61",-,0.91%
2020-02-04,2383.30 ,"2,351.21","2,388.03","2,350.55",-,1.35%
2020-02-03,2351.45 ,"2,342.14","2,361.26","2,338.51",-,0.39%
2020-01-31,2342.41 ,"2,371.64","2,374.68","2,337.97",-,-1.25%
2020-01-30,2372.01 ,"2,374.43","2,374.78","2,351.68",-,-0.06%
2020-01-29,2373.52 ,"2,373.77","2,383.07","2,371.95",-,0.04%
2020-01-28,2372.52 ,"2,355.87","2,377.71","2,352.94",-,0.70%
2020-01-27,2356.09 ,"2,396.25","2,396.58","2,354.15",-,-1.64%
2020-01-24,2395.31 ,"2,406.23","2,415.43","2,389.24",-,-0.45%
2020-01-23,2406.14 ,"2,410.86","2,411.19","2,395.44",-,-0.17%
2020-01-22,2410.23 ,"2,408.55","2,419.06","2,408.52",-,0.04%
2020-01-21,2409.29 ,"2,415.62","2,415.62","2,406.77",-,-0.24%
2020-01-20,2415.03 ,"2,415.19","2,416.53","2,413.95",-,-0.02%
2020-01-17,2415.51 ,"2,407.19","2,415.51","2,406.42",-,0.39%
2020-01-16,2406.17 ,"2,393.16","2,406.18","2,392.41",-,0.59%
2020-01-15,2392.06 ,"2,388.32","2,396.93","2,386.35",-,0.15%
2020-01-14,2388.50 ,"2,388.41","2,394.27","2,385.46",-,0.01%
2020-01-13,2388.25 ,"2,377.24","2,388.49","2,375.71",-,0.45%
2020-01-10,2377.62 ,"2,380.47","2,386.53","2,375.80",-,-0.09%
2020-01-09,2379.85 ,"2,365.75","2,380.67","2,365.69",-,0.55%
2020-01-08,2366.93 ,"2,362.94","2,372.28","2,357.32",-,0.19%
2020-01-07,2362.43 ,"2,365.97","2,371.67","2,359.76",-,-0.09%
2020-01-06,2364.49 ,"2,360.98","2,364.66","2,348.78",-,0.06%
2020-01-03,2363.12 ,"2,373.88","2,375.75","2,357.68",-,-0.54%
2020-01-02,2375.94 ,"2,358.01","2,375.94","2,357.16",-,0.74%
2020-01-01,2358.48 ,"2,358.25","2,358.48","2,358.03",-,0.00%
2019-12-31,2358.47 ,"2,353.24","2,358.52","2,350.34",-,0.22%
2019-12-30,2353.25 ,"2,365.60","2,366.87","2,351.65",-,-0.49%
2019-12-27,2364.90 ,"2,361.08","2,369.20","2,360.69",-,0.20%
2019-12-26,2360.21 ,"2,351.45","2,360.64","2,351.40",-,0.38%
2019-12-25,2351.22 ,"2,351.31","2,351.73","2,349.92",-,-0.03%
2019-12-24,2351.84 ,"2,351.47","2,352.21","2,349.49",-,0.05%
2019-12-23,2350.75 ,"2,349.13","2,352.75","2,348.65",-,0.04%
2019-12-20,2349.87 ,"2,340.72","2,351.09","2,339.24",-,0.39%
2019-12-19,2340.65 ,"2,333.18","2,341.03","2,331.51",-,0.32%
2019-12-18,2333.28 ,"2,336.47","2,337.94","2,333.11",-,-0.14%
2019-12-17,2336.62 ,"2,336.95","2,339.03","2,335.06",-,-0.04%
2019-12-16,2337.45 ,"2,319.52","2,341.11","2,319.52",-,0.76%
2019-12-13,2319.73 ,"2,314.50","2,329.51","2,313.38",-,0.45%
2019-12-12,2309.36 ,"2,297.33","2,316.07","2,295.80",-,0.62%
2019-12-11,2295.02 ,"2,289.37","2,298.87","2,288.04",-,0.23%
2019-12-10,2289.67 ,"2,292.34","2,294.45","2,285.65",-,-0.13%
2019-12-09,2292.58 ,"2,298.68","2,300.00","2,292.35",-,-0.17%
2019-12-06,2296.39 ,"2,279.14","2,299.53","2,279.12",-,0.78%
2019-12-05,2278.63 ,"2,275.40","2,281.48","2,272.51",-,0.14%
2019-12-04,2275.47 ,"2,262.84","2,278.44","2,260.39",-,0.55%
2019-12-03,2263.10 ,"2,276.79","2,277.24","2,250.88",-,-0.58%
2019-12-02,2276.40 ,"2,291.89","2,296.59","2,274.80",-,-0.69%
2019-11-29,2292.26 ,"2,302.10","2,302.86","2,291.62",-,-0.41%
2019-11-28,2301.79 ,"2,303.25","2,303.72","2,301.10",-,-0.04%
2019-11-27,2302.67 ,"2,295.47","2,302.84","2,295.40",-,0.34%
2019-11-26,2294.78 ,"2,291.85","2,296.56","2,290.13",-,0.18%
2019-11-25,2290.65 ,"2,273.60","2,290.70","2,273.55",-,0.74%
2019-11-22,2273.89 ,"2,269.62","2,277.42","2,268.76",-,0.16%
2019-11-21,2270.36 ,"2,275.52","2,275.52","2,264.90",-,-0.20%
2019-11-20,2274.92 ,"2,283.22","2,283.89","2,267.23",-,-0.43%
2019-11-19,2284.85 ,"2,285.02","2,290.09","2,280.67",-,-0.04%
2019-11-18,2285.76 ,"2,282.81","2,286.36","2,278.96",-,0.13%
2019-11-15,2282.80 ,"2,266.54","2,282.80","2,266.37",-,0.77%
2019-11-14,2265.29 ,"2,268.23","2,268.44","2,260.68",-,-0.13%
2019-11-13,2268.33 ,"2,270.39","2,270.55","2,259.81",-,-0.07%
2019-11-12,2270.01 ,"2,265.85","2,275.34","2,264.78",-,0.16%
2019-11-11,2266.36 ,"2,268.45","2,269.75","2,259.76",-,-0.11%
2019-11-08,2268.83 ,"2,266.83","2,268.83","2,258.63",-,0.09%
2019-11-07,2266.69 ,"2,261.01","2,273.18","2,260.98",-,0.24%
2019-11-06,2261.37 ,"2,260.10","2,261.83","2,256.19",-,0.09%
2019-11-05,2259.26 ,"2,259.88","2,264.49","2,257.30",-,-0.10%
2019-11-04,2261.45 ,"2,251.78","2,265.29","2,251.54",-,0.42%
2019-11-01,2252.07 ,"2,232.03","2,252.07","2,231.82",-,0.83%
2019-10-31,2233.53 ,"2,238.81","2,241.21","2,226.09",-,-0.17%
2019-10-30,2237.31 ,"2,231.83","2,240.15","2,226.07",-,0.22%
2019-10-29,2232.45 ,"2,231.75","2,236.64","2,228.88",-,0.05%
2019-10-28,2231.40 ,"2,222.21","2,234.51","2,221.92",-,0.39%
2019-10-25,2222.75 ,"2,215.76","2,224.43","2,211.53",-,0.32%
2019-10-24,2215.64 ,"2,209.22","2,218.79","2,209.22",-,0.33%
2019-10-23,2208.28 ,"2,204.11","2,209.22","2,201.32",-,0.18%
2019-10-22,2204.29 ,"2,209.27","2,213.97","2,203.93",-,-0.23%
2019-10-21,2209.34 ,"2,196.14","2,209.60","2,195.57",-,0.64%
2019-10-18,2195.28 ,"2,202.59","2,203.12","2,190.94",-,-0.30%
2019-10-17,2201.92 ,"2,196.10","2,208.75","2,194.10",-,0.30%
2019-10-16,2195.35 ,"2,196.33","2,199.97","2,192.77",-,-0.06%
2019-10-15,2196.61 ,"2,175.56","2,201.11","2,175.35",-,0.98%
2019-10-14,2175.28 ,"2,179.04","2,179.85","2,172.72",-,-0.19%
2019-10-11,2179.33 ,"2,151.48","2,190.08","2,151.48",-,1.36%
2019-10-10,2150.16 ,"2,138.25","2,155.75","2,135.98",-,0.59%
2019-10-09,2137.62 ,"2,124.27","2,141.63","2,121.99",-,0.63%
2019-10-08,2124.15 ,"2,150.29","2,153.22","2,124.00",-,-1.29%
2019-10-07,2151.82 ,"2,154.46","2,159.92","2,148.68",-,-0.09%
2019-10-04,2153.83 ,"2,129.97","2,155.04","2,129.53",-,1.05%
2019-10-03,2131.36 ,"2,121.98","2,131.36","2,102.44",-,0.47%
2019-10-02,2121.47 ,"2,160.07","2,160.35","2,115.92",-,-1.71%
2019-10-01,2158.47 ,"2,180.50","2,185.82","2,158.47",-,-0.99%
2019-09-30,2180.02 ,"2,175.69","2,183.02","2,171.70",-,0.21%
2019-09-27,2175.54 ,"2,181.37","2,186.72","2,167.89",-,-0.36%
2019-09-26,2183.46 ,"2,185.46","2,188.48","2,176.83",-,-0.05%
2019-09-25,2184.56 ,"2,182.21","2,185.96","2,168.02",-,0.11%
2019-09-24,2182.07 ,"2,193.74","2,202.85","2,179.35",-,-0.53%
2019-09-23,2193.74 ,"2,197.88","2,198.29","2,188.74",-,-0.17%
2019-09-20,2197.55 ,"2,205.39","2,209.32","2,195.02",-,-0.32%
2019-09-19,2204.67 ,"2,200.19","2,211.52","2,200.19",-,0.17%
2019-09-18,2201.02 ,"2,202.95","2,202.95","2,185.64",-,-0.03%
2019-09-17,2201.77 ,"2,195.58","2,203.03","2,193.19",-,0.27%
2019-09-16,2195.88 ,"2,206.79","2,207.05","2,193.22",-,-0.45%
