year,count,text
2015.01,137,"['서울옥션 ""백범 김구 10폭 병풍 경매""', '[이색신간]한국미술품 가격 총 정리 ‘2015 작품가격’', '서울옥션, 2015 첫 경매 낙찰률 77%·13억6000만원', '서울옥션, \'백범 김구 10폭 병풍\' 경매…""대작 나오는 건 처음""', ""쉬워지고 판 커진 미술품 경매…'낙찰총액 1000억' 어게인"", ""[더벨]'앤디 워홀' 살 수 없다면 '카라바조'는 어떨까"", '한발 빠른 부자들 금·미술품·원유 ‘찜’', ""뉴욕 크리스티 경매장 '日전범기' 충격"", 'K옥션 24일부터 온라인 경매..민예품등 190점 출품', '2014년 미술품 거래정보 망라 ‘2015 작품가격’', '아트데이 옥션 1월 온라인경매', 'K옥션 2015 첫경매 낙찰률, 사랑나눔 100%·온라인 90%', '앤디 워홀…박서보…거장들 명화 ‘눈에띄네’', '한발 빠른 부자들 금·미술품·원유 ‘찜’', '화가 장욱진 1973년 자화상 첫 경매', '이상규 K옥션 대표이사', '[뉴스쇼 판] 신골드러시…금·미술품·원유 뜬다!', ""서울옥션 '마이 퍼스트 컬렉션' 경매"", ""신흥 갑부가 미술시장 '돈줄'…작년 17조원 베팅"", '허재호 전 대주 회장 압수 미술품 전시…26일 경매', '‘닥터 둠’ 루비니 교수, “미술품 시장 범죄에 취약하다”', '인간의 욕망 너머 다양한 시공간 속으로… 크리스티 경매 한국 최고가 홍경택 신작 전시회', ""내 생애 첫 그림 산다면, '흥분의 충동구매'는 금물"", '금값 오르니 투자자들 다시 몰려…지난달 판매량이 무려', ""K옥션, 미술영재 후원 '사랑나눔경매' 온라인 실시"", ""'황제노역' 허 전 회장 압류미술품 공매"", '<신세미의 미술산책>세대·국경 초월한 현대적 감성, 3000점이상 多作 가격도 다양', '서울옥션, 미술경매 시장 확대..목표가↑-하나', ""반환점 못도는 전두환 재산환수…'49% 벽' 언제넘나"", ""K옥션 '사랑나눔경매' 어려운 미술영재 돕는다"", ""'체납' 허재호 회장께 압류한 미술품 첫 공개"", '이참에 옥션에 참여해 볼까?…미술품 컬렉터가 되는 5가지 방법', '[보드게임의 세계] 보드게임 속 다양한 경매 이야기, 게임 구조: 경매', '‘최승희 보살춤상’ 등 293점 경매', ""서울옥션, 미술품 애호가 위한 '미술 아카데미' 집중 육성"", '[박현주의 아트Talk]K옥션 이상규 대표 ""사랑나눔경매로 가난한 미술영재 날개펴요""', ""서울옥션, 작가·경매사·평론가 '미술 아카데미' 강의"", '코베이 현장경매에 우리 동요 흐름 한눈에 볼 수 있는 윤극영의 ‘반달시화’ 등 나온다', '할리우드를 팝니다', '저금리 시대…미술품 투자 해볼까', '서울옥션(063170), 정부, 미술 진흥 중장기 계획 실시..미술품 통한 자산 이동 활발', '<알림> 명화·명품 새해 첫 나들이', '(주)예술통신, 국내 중국문화재급 미술품 10일 감정행사', ""장욱진 '자화상' 새 주인 찾는다"", ""화랑 4곳 중 1곳 '판매작 無'…미술시장 침체 이어져"", '[조상인 기자의 술술-미술] 팝아트가 인상파 명화보다 비싸다니…', '김과장, 그림 컬렉션 시작해볼까', '<전설의 마녀 리뷰> 김수미, 복수위해 일본 재력가 변신!', ""'전설의마녀' 변정수, 김수미 계략에 넘어갔다 '분노'"", '서울옥션, 미술애호가 대상 다양한 강좌', '김진호, 혜화역서 디지털 대중회화 전시회', '국내 미술시장 온기 찾았다', ""[어저께TV] '전설' 김수미, 드라마 잡아먹는 '전설의 존재감'"", '\'전설의 마녀\' 김수미, 능청스런 일본재벌 연기 ""스미마셍""', '[ 영옥씨의 미술 바구니] 2. ‘그림 호텔’을 아시나요?', '‘전설의 마녀’ 김수미, 본격적으로 변정수에게 복수 시작 ‘오노 요코’ 변신', ""'전설의마녀' 김수미, 변정수 앞에서 일본 재력가 행세 '사기 본능'"", '역대 최고가 대통령 휘호는?', '그림 걸 벽이 없다고요? 프로는 ‘그림 호텔’에 맡긴다', '‘황제노역’ 허재호 은닉토지인 경기도 광주 오포땅 재경매', '“일부 미술작가가 시장 독식… 참신한 인재 수혈 필요”', '“작품 12점 가격이 30억원 정도”…여전히 저평가되고 있는 거장 백남준', ""리드코프·서울옥션 '조용한' 질주"", '갈길 먼 전두환 재산 환수…절반 환수에 18년', ""'허재호 컬렉션' 공매 앞서 사전 공개…관객 '썰렁'"", '“그림은 아무리 싸도 서민에겐 부담스러운 가격…‘을’을 위한 그림, 디지털 회화가 답”', '그림값 뛰게 하는 컬렉터 “내가 산 그림에 내 이야기가…”', '2015 작품가격', '주식보다 그림… 쌈짓돈 500만원이면 “나도 컬렉터”', '[1월 13일] 투신권 순매수 평단가 이하 특징주', '[fn톡톡]서울옥션, 올해 실적개선 본격화 전망에 강세', '[브리핑] 영상자료원, 사료 가치 높은 영화 소품 수집 外', '시사만화가 김진호 \'디지털 추상화전\' 열어…""내 작품은 단돈 1원""', '[부자와 미술관] 렘브란트 도둑맞은 열혈 여인의 그림창고', '병원 비급여 진료상품, 얼마를 받아야 좋을까', ""[김효석 박사가 만난 명강사] 재테크 강사의 지존 '김경식 강사'"", '[출근길 한입뉴스] 미국 성장, 5월의 연말정산, IS 팔로어, 자영업자 빚', '[정재숙의 ‘新 名品流轉’] 이중섭의 은지화 전설이 되다', ""우리 역사에 따라 변한 근대동요 '한눈에'"", '의자 하나에 60억, 어떤 의자길래?', '[뉴스쇼 판] 전재국, 고가 그림 숨겨뒀다 \'덜미\'…檢 ""구상권도 행사""', ""[광복 70] 국외유출문화재 첫 환수 주체 '조선총독부'?"", '오페라갤러리, 21세기 창조적 리더를 위한 문화예술강좌 오픈', '[CEO&Story] 이현숙 국제갤러리 회장', '스피글러 아트바젤 이사, ""아트바젤 홍콩 3월 개최… 230여 갤러리 참여할 것""', '서울옥션, 매년 20% 이상의 꾸준한 외형 성장 전망', '세계 최강! 상상 이상의 상상력의 비밀', ""광주국세청, 허재호 전 대주 회장 은닉재산 '재경매'"", '[김윤섭 소장의 ‘아트마켓 & 아트테크’] (10) 컬렉터의 길과 사회적 역할…컬렉터는 미술시장 지킴이', ""'전설의 마녀' 김수미ㆍ변정수의 또라이 전쟁 '흥미 진진'"", '서울옥션, 매년 20% 이상의 꾸준한 외형 성장 전망', '세계 최강! 상상 이상의 상상력의 비밀', ""'황제노역' 허재호 전 대주 회장 땅 재경매"", ""광주국세청, 허재호 전 대주 회장 은닉재산 '재경매'"", '[김윤섭 소장의 ‘아트마켓 & 아트테크’] (10) 컬렉터의 길과 사회적 역할…컬렉터는 미술시장 지킴이', ""'황제노역' 허 전 회장 압류미술품 107점 공매"", ""'전설의 마녀' 김수미ㆍ변정수의 또라이 전쟁 '흥미 진진'"", ""'전설의 마녀' 김수미, 일본 재력가 변신에 이름은 오노요코…왜?"", ""'전설의 마녀' 김수미, 변정수 낚기 위해 '1억원' 썼다"", ""'태양의 화가' 신동권 화백의 새해 일출전 개막"", '“그림은 아무리 싸도 서민에겐 부담스러운 가격…‘을’을 위한 그림, 디지털 회화가 답”', '그림값 뛰게 하는 컬렉터 “내가 산 그림에 내 이야기가…”', '2015 작품가격', '주식보다 그림… 쌈짓돈 500만원이면 “나도 컬렉터”', '[1월 13일] 투신권 순매수 평단가 이하 특징주', '[fn톡톡]서울옥션, 올해 실적개선 본격화 전망에 강세', '[브리핑] 영상자료원, 사료 가치 높은 영화 소품 수집 外', '시사만화가 김진호 \'디지털 추상화전\' 열어…""내 작품은 단돈 1원""', '[부자와 미술관] 렘브란트 도둑맞은 열혈 여인의 그림창고', '병원 비급여 진료상품, 얼마를 받아야 좋을까', '병원 비급여 진료상품, 얼마를 받아야 좋을까', '허재호 전 대주그룹 회장 은닉재산 재경매', ""[김효석 박사가 만난 명강사] 재테크 강사의 지존 '김경식 강사'"", '[출근길 한입뉴스] 미국 성장, 5월의 연말정산, IS 팔로어, 자영업자 빚', '[정재숙의 ‘新 名品流轉’] 이중섭의 은지화 전설이 되다', ""'최승희 보살춤상' 새주인 찾는다"", '[Hot-Line] ""서울옥션, 1분기 스몰캡 유망주”', ""우리 역사에 따라 변한 근대동요 '한눈에'"", '의자 하나에 60억, 어떤 의자길래?', '[뉴스쇼 판] 전재국, 고가 그림 숨겨뒀다 \'덜미\'…檢 ""구상권도 행사""', '[뉴스쇼 판] 전재국, 고가 그림 숨겨뒀다 \'덜미\'…檢 ""구상권도 행사""', ""[광복 70] 국외유출문화재 첫 환수 주체 '조선총독부'?"", '오페라갤러리, 21세기 창조적 리더를 위한 문화예술강좌 오픈', ""'황제노역' 허재호 오포땅 재경매, 낙찰자 잔금 못내"", '[CEO&Story] 이현숙 국제갤러리 회장', '스피글러 아트바젤 이사, ""아트바젤 홍콩 3월 개최… 230여 갤러리 참여할 것""', '서울옥션, 매년 20% 이상의 꾸준한 외형 성장 전망', '세계 최강! 상상 이상의 상상력의 비밀', ""광주국세청, 허재호 전 대주 회장 은닉재산 '재경매'"", '[김윤섭 소장의 ‘아트마켓 & 아트테크’] (10) 컬렉터의 길과 사회적 역할…컬렉터는 미술시장 지킴이', '[김윤섭 소장의 ‘아트마켓 & 아트테크’] (10) 컬렉터의 길과 사회적 역할…컬렉터는 미술시장 지킴이', ""'황제노역' 허 전 회장 압류미술품 107점 공매"", ""'전설의 마녀' 김수미ㆍ변정수의 또라이 전쟁 '흥미 진진'"", ""'전설의 마녀' 김수미, 일본 재력가 변신에 이름은 오노요코…왜?"", ""'전설의 마녀' 김수미, 변정수 낚기 위해 '1억원' 썼다"", ""'태양의 화가' 신동권 화백의 새해 일출전 개막"", ""'태양의 화가' 신동권 화백의 새해 일출전 개막""]"
2015.02,150,"[""미술품 경매시장 점유율 1위 '서울옥션', 국내 시장 주목!"", '[설 M머니] 난치병 환우돕기 미술품 경매', '경기 여파로 미술품 수입도 2년 연속 감소', '[INSIDE MONEY] 미술품 시장의 훈훈한 온기 아트펀드 부활로 이어질까', '[GAM] 고수익 투자처로 미술품 뜬다…온라인 투자도 가능', '[슈퍼리치] 이들이 소장한 44억8,000만弗 미술품의 가치', ""2014년 세계 미술품 거래액 사상 최고…중국 '큰손'"", ""[커버스토리] 경매, 적게 쉽게 시작해 '눈'을 높여라"", '보기드문 백범 김구의 서예 병풍, 서울옥션의 새해 첫 온라인 경매에 출품', '강남 고급 아파트 한 채 값 조선백자 경매에 나온다', '강남 고급 아파트 한 채 값 조선백자 경매에 나온다', '조선후기 걸작들, 서울옥션 2015년 첫 메이저 경매에 출품', ""올 미술시장 가늠할 '메이저 경매' 개막"", '올 국내 미술시장 가늠자 될 ‘메이저 경매’ 열린다', ""[특징주]서울옥션, 52주 신고가…'경매시장확대로 호실적 지속'"", '(사)김해미술문화연구회, 자선경매전 수익금 김해시에 기부', '백범 김구 서예 병풍, 서울옥션 새해 첫 온라인 경매에서 최고가에 팔려', '김환기·이우환, 미술 경매 ‘투 톱’', '국내 미술시장 규모 3249억…화랑가 침체 속 중저가 경매시장 확산 뚜렷', 'K옥션, 2월 온라인경매에 초보자 우대와 전국 무료배송 서비스 확대', ""[과학 오딧세이] '제미니 4호 우주유영 50년'…나사 사진 경매서 최고가 낙찰"", ""김환기·백남준·김창열·장욱진·천경자…미술 거장 작품 179점 'K옥션' 경매에 나온다"", '20년 발품 끝에… ‘한국 근현대 미술경매史’ 집대성', '˝경매도록 일본에도 알려졌으면˝… 한국미술시장 자료집 낸 김상엽 인터뷰', 'K옥션, 설 선물용 그림등 150점 온라인경매 16일까지', ""석봉·추사·백범 '명필' 한자리에…전시작품 온라인 경매도"", ""조선후기 당시 정치상활 알 수 있는 '정조어찰첩'과 백남준 '심' 등 3월10일 K옥션 경매"", 'K옥션, 3월 봄 경매에 백남준·천경자·이우환 등의 179점 70억 상당 출품', '에이트인스티튜트 ""경매사 전시기획자를 꿈꾸세요?""', '김환기·이우환·양산랑·고야마 게이조 작품 경매', 'K옥션, 16일까지 온라인 경매', '12간지 동물상 경매', '[현장취재 종목 핫라인]서울옥션, 대중화·국제화 확대로 성장지속 목표', '고액 자산가 ‘뭉칫돈’ 풀린 이곳!', '[백브리핑] ""경제자유구역 활성화, 문화산업 유치에 달렸다""', '[아주 초대석] 박우홍 한국화랑협회장 ""비자금 통로 화랑이미지 개선하겠다""', '[커버스토리] 그림 하나가 2분만에 ""1억"" 호가', '조그만 주전자 하나가 강남 아파트 한채 값?', ""[커버스토리] 수백억 들었다놨다, '밀당의 귀재'"", '[커버스토리] 매년 30조원… 불황을 모르는 시장', '박우홍 신임 화랑협회장 ""화랑계 부정적 인식·불신의벽 허물것""', ""늘어나는 '그림 투자'…초보자는 어떻게?"", ""늘어나는 '그림 투자'…초보자는 어떻게?"", '\'미술계의 에스엠\' 서울옥션 ""아트 한류 이끈다""', '墨香에 취하고…書氣에 반하고…', ""40년 전통 '솔갤러리' 확장 이전"", ""불황형 소비 '작은사치' 대세…큰 돈 안쓰고 먹고 꾸미는데 열중(종합)"", '[fn투자전략] 새로운 소비트렌드 H.E.A.T 주목해야', '사회적 기업 마당… 도시문화기행 참가자 모집', '정조 편지·고려불상…희귀 문화재 응찰해볼까', 'K옥션, 백남준 작품 5점·조선후기 불교 법고 등 출품', ""[3·1절기획] ①코리아국호 'Corea' 회복은 일제잔재 청산"", '장기 불황에 작은 사치 H.E.A.T가 뜬다', ""하우스푸어·렌트푸어…증권가 '작은 사치'에 주목"", '[발언대] 모바일시대, 보물이 된 중고상품', '얼마전 죽은 애완견 사랑을 담아…', '‘500만 달러’ 존 컨스터블 그림 두고 크리스티 vs 소더비 맞붙어', '서울옥션, 올해 깜짝실적 기대…목표가↑-유화', '권성문 KTB證 회장, 서울옥션 주식 처분한 이유는', ""코스피·코스닥 동반 하락…'외국인 매도' 부담될까?"", '“나도 내 작품 다 이해하진 못해”', '워홀ㆍ바스키아…현대미술 거장들의 원래 직업은?', '온정 & 사랑나눔 훈훈한 설 명절', '백석과 쌍벽 이루는 북방 시인의 전모를 만난다', '솔갤러리, A옥션과 함께 확장 이전', '[책의 향기]프랜시스 베이컨, 덧칠없는 그의 ‘그림세계’를 만나다', ""고갱의 '언제 결혼할 거니?', 3291억원에 팔려 미술품 최고 판매가격 갱신"", '하나은행, 40여년 애지중지 미술품 보따리 푸는 사연은', '고갱의 1892년 유화 작품 , 미술품 거래 사상 최고가인 3억 달러에 팔려', '세계에서 가장 비싸게 팔린 미술품 10점', '北미술품, 돌아돌아 남쪽 왔시오', '서울·K옥션 3 9·10일 올 첫 메이저경매', ""조선 꽃미남 시인 '임화' 첫 시집 '현해탄' 경매 나와"", '경매서 2년 만에 1000배 대박 터뜨린 존 컨스터블 작품', '미술시장 호황? 섣불리 접근 땐 낭패', '[슈퍼리치] 세계 최고가 그림 자리바뀜...달아오르는 세계 미술시장', '낙찰가 3억달러… 고갱도 놀랐겠네', '한국화랑협회 박우홍 신임 회장 “화랑계의 우의 다져 침체된 미술시장 활성화”', '글로벌 미술시장 연초부터 후끈', '[문화생태계 인프라를 키워라] ""얼마나 파는지 얼마나 남는지 몰라""… \'반쪽\' 공연예술전산망 정상화 시급', ""[커버스토리] 처칠과 히틀러의 '그림전쟁'"", '[루머와진실] 한국 미술의 숨겨진 큰 손, 한국 은행', '이 그림 값 3269억원!', ""수백년전 '삶의 흔적'과 만나다'"", '[깨소금] ‘안현배의 그림으로 보는 인류학’ 뮤즈의 두상', '[영옥씨의 미술 바구니] 4. 그림을 살까? 주식을 살까?', '국내미술시장 키우려면 고미술 재평가돼야 [충정로 칼럼]', '[뉴스쇼 판] ""피카소 그림 300점 시장에 나온다""…손녀딸 계획에 미술계 \'발칵\'', '재작년 국내 미술시장 규모 3249억원…전년비 26%↓', ""[조상인 기자의 술술-미술] 미술계 '큰 손'으로 떠오른 카타르 왕가"", '‘모데카이’ 코믹과 액션사이에서 갈 길 잃은 영화...콧수염으로는 관객의 마음 훔칠 수 없어', '크리스티와 소더비, 누구 말이 맞을까', '18개월 만에 1000배 오른 풍경화', '‘모데카이’ 조니뎁 사기치기 직전 미공개 모습들', '마당, 백제기행 참가자 모집', '""예술이 넘치는 광주로 가요""', '피카소 손녀, 할아버지 작품 300점 처분 계획', '피카소 손녀 조부 작품 ‘현금화’ 계획…미술계 우려', '[박현주의 아트Talk] 김병종교수 ""신선하다 호평속 중국서 작업하자 제안 잇따르네요""', '18개월만에 경매가 1000배 올라…컨스터블 풍경화 화제', ""서울옥션, 국내 경매시장 본격 선순환..'최대 수혜'-하나대투"", '경매서 2년 만에 1000배 대박 터뜨린 존 컨스터블 작품', '고갱 타히티 그림, 미술품 역대 최고가 3천억원에 판매…구입자는 카타르 왕가 추정', '미술시장 호황? 섣불리 접근 땐 낭패', '[슈퍼리치] 세계 최고가 그림 자리바뀜...달아오르는 세계 미술시장', '낙찰가 3억달러… 고갱도 놀랐겠네', '한국화랑협회 박우홍 신임 회장 “화랑계의 우의 다져 침체된 미술시장 활성화”', '글로벌 미술시장 연초부터 후끈', '[문화생태계 인프라를 키워라] ""얼마나 파는지 얼마나 남는지 몰라""… \'반쪽\' 공연예술전산망 정상화 시급', ""[커버스토리] 처칠과 히틀러의 '그림전쟁'"", '[문화생태계 인프라를 키워라] ""얼마나 파는지 얼마나 남는지 몰라""… \'반쪽\' 공연예술전산망 정상화 시급', ""[커버스토리] 처칠과 히틀러의 '그림전쟁'"", ""세상에서 가장 비싼 그림…고갱 '언제결혼하니' 3200억원에 팔려"", '[루머와진실] 한국 미술의 숨겨진 큰 손, 한국 은행', '이 그림 값 3269억원!', '2013년 미술 시장 3200억원대', ""수백년전 '삶의 흔적'과 만나다'"", '[깨소금] ‘안현배의 그림으로 보는 인류학’ 뮤즈의 두상', '서울옥션, 매년 20% 이상 외형성장 예상-하나대투', '[영옥씨의 미술 바구니] 4. 그림을 살까? 주식을 살까?', '서울옥션, 매년 20% 이상 외형성장 예상-하나대투', '고갱의 타히티시절 그림 3272억원에 팔려, 사상 최고가', '[영옥씨의 미술 바구니] 4. 그림을 살까? 주식을 살까?', '[슈퍼리치]1년 반만에 1000배 뛴 존 컨스터블 풍경화', '[뉴스쇼 판] ""피카소 그림 300점 시장에 나온다""…손녀딸 계획에 미술계 \'발칵\'', '재작년 국내 미술시장 규모 3249억원…전년비 26%↓', ""[조상인 기자의 술술-미술] 미술계 '큰 손'으로 떠오른 카타르 왕가"", '‘모데카이’ 코믹과 액션사이에서 갈 길 잃은 영화...콧수염으로는 관객의 마음 훔칠 수 없어', '크리스티와 소더비, 누구 말이 맞을까', '‘모데카이’ 조니뎁 사기치기 직전 미공개 모습들', '재작년 국내 미술시장 규모 3249억원…전년비 26%↓', ""[조상인 기자의 술술-미술] 미술계 '큰 손'으로 떠오른 카타르 왕가"", '‘모데카이’ 코믹과 액션사이에서 갈 길 잃은 영화...콧수염으로는 관객의 마음 훔칠 수 없어', '3억달러에 팔려… 세상에서 제일 비싼 고갱의 그림', '피카소 손녀, 조부 작품 현금화 계획…미술계 우려', '크리스티와 소더비, 누구 말이 맞을까', '18개월 만에 1000배 오른 풍경화', '‘모데카이’ 조니뎁 사기치기 직전 미공개 모습들', '마당, 백제기행 참가자 모집', '""예술이 넘치는 광주로 가요""', '크리스티와 소더비, 누구 말이 맞을까', '18개월 만에 1000배 오른 풍경화', '‘모데카이’ 조니뎁 사기치기 직전 미공개 모습들', '마당, 백제기행 참가자 모집', '""예술이 넘치는 광주로 가요""', '피카소 손녀, 할아버지 작품 300점 처분 계획', '피카소 손녀 조부 작품 ‘현금화’ 계획…미술계 우려', '[박현주의 아트Talk] 김병종교수 ""신선하다 호평속 중국서 작업하자 제안 잇따르네요""', '18개월만에 경매가 1000배 올라…컨스터블 풍경화 화제', '18개월만에 경매가 1000배 올라…컨스터블 풍경화 화제']"
